rank,test
1,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListWithEmptyCData129Test#testListWithEmptyCData
2,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testMapperCopy
3,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimpleWithEmpty
4,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidPI
5,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawSimpleAttribute
6,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testUnwrappedLists
7,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testSecondLevelAttribute
8,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testMissingString
9,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMap
10,com.fasterxml.jackson.dataformat.xml.failing.MixedContentTreeRead226Test#testMixed226
11,com.fasterxml.jackson.dataformat.xml.failing.EmptyListDeser124Test#test124
12,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreGeneral
13,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testRoundTripWithSample
14,com.fasterxml.jackson.dataformat.xml.failing.TestUntypedListSerialization#testListAsObject
15,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawSimpleValue
16,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testRoundTripWithJacksonExample
17,com.fasterxml.jackson.dataformat.xml.failing.TestDeserialization#testEmptyStringFromElemAndAttr
18,com.fasterxml.jackson.dataformat.xml.lists.RootListHandlingTest#testArraySerialization
19,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyStringElement
20,com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest#testAsPropertyWithObjectId
21,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testListAsProperty
22,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testSimpleElement
23,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawOffsetAttribute
24,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod1
25,com.fasterxml.jackson.dataformat.xml.ser.TestSerializerCustom#testIssue42
26,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testListWithAttributes
27,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testAttrAndElem
28,com.fasterxml.jackson.dataformat.xml.deser.TestViews#testNullSuppression
29,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCDataString
30,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith1Byte
31,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue24
32,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListWithGetters
33,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod2
34,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testUnwrappingSubWithAttribute
35,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToGenericPojo
36,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMap
37,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCDataStringArray
38,com.fasterxml.jackson.dataformat.xml.lists.ListAsObjectTest#testCollection
39,com.fasterxml.jackson.dataformat.xml.jaxb.ElementWrapperTest#testNoElementWrapper
40,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testListWithAttrOnlyValues
41,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testListViaObjectReader
42,com.fasterxml.jackson.dataformat.xml.incr.PartialReadTest#testSimpleRead
43,com.fasterxml.jackson.dataformat.xml.lists.RootListHandlingTest#testRenamedRootItem
44,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicIssue4Test#testAsWrappedClassArray
45,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testOptionalsWithMissingType
46,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleAttrAndElem
47,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testTextOnlyPojo
48,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawOffsetValue
49,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testLongArrayToX
50,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidComment
51,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testPOJOConfigResolution1557
52,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testRootAttributes
53,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMapSimpleAnnotation
54,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMissingOptionalAttr
55,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawCharArratAttribute
56,com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest#testOptionalsWithMissingType
57,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testMultiLevel172
58,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testAlternateTextElementName
59,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidRoot
60,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testDefaultWrappingWithEmptyLists
61,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testIntArrayToX
62,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testSimpleNsAttr
63,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringArrayWithAttribute
64,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCustomSerializer
65,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testSimpleIntBean
66,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullField1
67,com.fasterxml.jackson.dataformat.xml.jaxb.AttributesWithJAXBTest#testAttributeAndElement
68,com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest#testStringList
69,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicIssue4Test#testAsClassArray
70,com.fasterxml.jackson.dataformat.xml.deser.TestViews#testIssue44
71,com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest#testSimple
72,com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability#testXmlFactory
73,com.fasterxml.jackson.dataformat.xml.lists.DeserializePolyList178Test#testPolyIdList178
74,com.fasterxml.jackson.dataformat.xml.deser.TestBinaryData#testTwoBinaryProps
75,com.fasterxml.jackson.dataformat.xml.adapters.TestIssue47Attribute#testEmptyStringFromElemAndAttr
76,com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest#testMixedContent
77,com.fasterxml.jackson.dataformat.xml.misc.NodeTest#testMixed
78,com.fasterxml.jackson.dataformat.xml.lists.ListAnnotationSharingTest#testAnnotationSharing
79,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testOptionalAttr
80,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testSimpleUnwrappingRoundtrip
81,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testSerializeAsText
82,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testArrayIdentityTransforms
83,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicList97Test#testGood
84,com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration#testXml11Declaration
85,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testIdsFromAttributes
86,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testMultiAccess
87,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToEmptyArrays
88,com.fasterxml.jackson.dataformat.xml.VersionInfoTest#testMapperVersions
89,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testEmptyTags
90,com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration#testXml10Declaration
91,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidDoctype
92,com.fasterxml.jackson.dataformat.xml.failing.TestEmptyContent#testNoContent
93,com.fasterxml.jackson.dataformat.xml.deser.TestViews#testIssue7
94,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNestedWithEmpty2
95,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationOrdering#testOrdering
96,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testDeserializeAsText
97,com.fasterxml.jackson.dataformat.xml.jaxb.AttributesWithJAXBTest#testTwoAttributes
98,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleViaObjectReader
99,com.fasterxml.jackson.dataformat.xml.failing.FailingDelegatingCreator254Test#testIntList
100,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimplest
101,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSelfBuilder777
102,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith4Bytes
103,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringsInList
104,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testSimpleMap
105,com.fasterxml.jackson.dataformat.xml.deser.DeserErrorHandling236Test#testExceptionWrapping
106,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleAttribute
107,com.fasterxml.jackson.dataformat.xml.RoundtripContentTest#testRoundtrip
108,com.fasterxml.jackson.dataformat.xml.failing.CaseInsensitiveDeser273Test#testCaseInsensitiveComplex
109,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimpleNested
110,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testForceElementAsArray
111,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNestedWithEmpty
112,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedLists180Test#testNestedUnwrappedLists180
113,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testMap
114,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListBeanDeser
115,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testSimple
116,com.fasterxml.jackson.dataformat.xml.misc.RootNameTest#testRootNameAnnotation
117,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testListToIntArray
118,com.fasterxml.jackson.dataformat.xml.failing.ListDeser294Test#testNestedLists294
119,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testShortArrayToX
120,com.fasterxml.jackson.dataformat.xml.failing.TestUnwrappedDeserIssue86#testDeserializeUnwrappedListWhenLocalNameForRootElementAndXmlPropertyMatch
121,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleInvalid
122,com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest#testSimpleWrappedList
123,com.fasterxml.jackson.dataformat.xml.jaxb.BuilderWithJAXB291Test#testBuilder291
124,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidXmlDecl
125,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testSerializeAsAttr
126,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testParentListRoundtrip
127,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testIssue6
128,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testCustomWith
129,com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest#testXmlTextWithSuppressedValue
130,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreSpecific
131,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testSerializerProviderCopy
132,com.fasterxml.jackson.dataformat.xml.failing.TestConflictingGetters#testIssue27
133,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testMapperSerialization
134,com.fasterxml.jackson.dataformat.xml.misc.EmptyPolymorphicTest#testEmpty
135,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNested1_2
136,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith3Bytes
137,com.fasterxml.jackson.dataformat.xml.ser.TestNamespaces#testRootNamespace
138,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testOptionals
139,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testPersonAsXml
140,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest#testXmlAttributesWithNextTextValue
141,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testSimpleStringElement
142,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullField2
143,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyElement
144,com.fasterxml.jackson.dataformat.xml.failing.TypeAttributeOrder242Test#testAttributeOrder
145,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMapWithAttr
146,com.fasterxml.jackson.dataformat.xml.jaxb.ElementWrapperTest#testElementWrapper
147,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringsWithAttribute
148,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testFromAttribute
149,com.fasterxml.jackson.dataformat.xml.misc.RootNameTest#testDynamicRootName
150,com.fasterxml.jackson.dataformat.xml.deser.Issue274PropertyNameTest#testIssue274
151,com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest#testWithTwoAttributes
152,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testRootName
153,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSimple
154,com.fasterxml.jackson.dataformat.xml.deser.TestEnums#testEnum
155,com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest#testSimple198
156,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringWithAttribute
157,com.fasterxml.jackson.dataformat.xml.deser.ExceptionDeserializationTest#testEmptyString162
158,com.fasterxml.jackson.dataformat.xml.jaxb.JAXBObjectId170Test#testPolyIdList178
159,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testNakedMap
160,com.fasterxml.jackson.dataformat.xml.lists.EmptyListDeserTest#testEmptyList
161,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMap_nonJaxb
162,com.fasterxml.jackson.dataformat.xml.failing.EnumIssue9Test#testUntypedEnum
163,com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest#testEmptyList
164,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyString162
165,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testEmptyElementToString
166,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testEmptyElem
167,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNested1_2b
168,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleNsElem
169,com.fasterxml.jackson.dataformat.xml.lists.ListDeser191Test#testListDeser
170,com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest#testAsClassProperty
171,com.fasterxml.jackson.dataformat.xml.misc.ObjectId104Test#testSimpleCollectionDeserWithForwardRefs
172,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedList
173,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testUnwrappedListBeanDeser
174,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testSimpleAttribute
175,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testIssue117AnySetterAttrs
176,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMapSimpleAnnotation
177,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListWithAttribute
178,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testUnwrappingWithAttribute
179,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testSimpleStringBean
180,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testImmutable
181,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNested2_1
182,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToEmptyPojo
183,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSimpleWithIgnores
184,com.fasterxml.jackson.dataformat.xml.lists.RootListHandlingTest#testListSerialization
185,com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest#testAsClassObject
186,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith2Bytes
187,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicList97Test#testBad
188,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testByteArrayFrom
189,com.fasterxml.jackson.dataformat.xml.failing.EnumIssue9Test#testRootEnumIssue121
190,com.fasterxml.jackson.dataformat.xml.deser.CaseInsensitiveDeserTest#testCaseInsensitive1036
191,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testWithAttr
192,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testWriteToFile
193,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testNested
194,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testNullXform
