rank,test
1,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleViaObjectReader
2,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyString162
3,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCDataString
4,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testRootName
5,com.fasterxml.jackson.dataformat.xml.failing.EmptyListDeser124Test#test124
6,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testIssue43
7,com.fasterxml.jackson.dataformat.xml.failing.TestDeserialization#testEmptyStringFromElemAndAttr
8,com.fasterxml.jackson.dataformat.xml.jaxb.JAXBObjectId170Test#testPolyIdList178
9,com.fasterxml.jackson.dataformat.xml.misc.ObjectId104Test#testSimpleCollectionDeserWithForwardRefs
10,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationManual#testIssue54
11,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testFromAttribute
12,com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest#testXmlTextWithSuppressedValue
13,com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability#testMapper
14,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testUnwrappedLists
15,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith2Bytes
16,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSimple
17,com.fasterxml.jackson.dataformat.xml.misc.RootNameTest#testDynamicRootName
18,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testOptionalsWithMissingType
19,com.fasterxml.jackson.dataformat.xml.failing.EnumIssue9Test#testUntypedEnum
20,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testAlternateTextElementName
21,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCustomSerializer
22,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidXmlDecl
23,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreGeneral
24,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testSimpleAttribute
25,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testSerializerProviderCopy
26,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testAttrAndElem
27,com.fasterxml.jackson.dataformat.xml.ser.TestNamespaces#testRootNamespace
28,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCDataStringArray
29,com.fasterxml.jackson.dataformat.xml.misc.EmptyPolymorphicTest#testEmpty
30,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testMapperCopy
31,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidPI
32,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod2
33,com.fasterxml.jackson.dataformat.xml.lists.RootListHandlingTest#testListSerialization
34,com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability#testXmlFactory
35,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testNullXform
36,com.fasterxml.jackson.dataformat.xml.VersionInfoTest#testMapperVersions
37,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testXmlAttributes
38,com.fasterxml.jackson.dataformat.xml.deser.TestViews#testIssue7
39,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testDefaultWrapping
40,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testAsTextWithJAXB
41,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testUnwrappingWithAttribute
42,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedList
43,com.fasterxml.jackson.dataformat.xml.failing.TypeAttributeOrder242Test#testAttributeOrder
44,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testSimpleNsAttr
45,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testMapperSerialization
46,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicIssue4Test#testAsWrappedClassArray
47,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMapSimpleAnnotation
48,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListBeanDeser
49,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListWithGetters
50,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleInvalid
51,com.fasterxml.jackson.dataformat.xml.lists.ListDeser191Test#testListDeser
52,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testSimple
53,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNestedWithEmpty2
54,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testListWithAttributes
55,com.fasterxml.jackson.dataformat.xml.jaxb.ElementWrapperTest#testElementWrapper
56,com.fasterxml.jackson.dataformat.xml.jaxb.BuilderWithJAXB291Test#testBuilder291
57,com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest#testSimpleWrappedList
58,com.fasterxml.jackson.dataformat.xml.lists.ListAnnotationSharingTest#testAnnotationSharing
59,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreSpecific
60,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testSecondLevelAttribute
61,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue66
62,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMap
63,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationOrdering#testOrdering
64,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testCopyWith
