rank,test
1,com.fasterxml.jackson.dataformat.xml.misc.EmptyPolymorphicTest#testEmpty
2,com.fasterxml.jackson.dataformat.xml.failing.FailingDelegatingCreator254Test#testIntList
3,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMissingOptionalAttr
4,com.fasterxml.jackson.dataformat.xml.jaxb.JAXBObjectId170Test#testPolyIdList178
5,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyString162
6,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest#testXmlAttributesWithNextTextValue
7,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod1
8,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicIssue4Test#testAsClassArray
9,com.fasterxml.jackson.dataformat.xml.adapters.TestIssue47Attribute#testEmptyStringFromElemAndAttr
10,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testForceElementAsArray
11,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawOffsetValue
12,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testUnwrappedListBeanDeser
13,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyElement
14,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleInvalid
15,com.fasterxml.jackson.dataformat.xml.ser.TestSerializerCustom#testIssue42
16,com.fasterxml.jackson.dataformat.xml.misc.NodeTest#testMixed
17,com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest#testOptionalsWithMissingType
18,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testSimpleUnwrappingRoundtrip
19,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMapWithAttr
20,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testRootName
21,com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration#testXml10Declaration
22,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue66
23,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListBeanDeser
24,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue24
25,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testTextOnlyPojo
26,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullWithDefaults
27,com.fasterxml.jackson.dataformat.xml.deser.Issue274PropertyNameTest#testIssue274
28,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testSimpleIntBean
29,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCDataStringArray
30,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testSimpleNsAttr
