rank,test
1,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue24
2,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMap
3,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith0Bytes
4,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawSimpleAttribute
5,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testForceElementAsArray
6,com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest#testWithTwoAttributes
7,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testDeserializeAsText
8,com.fasterxml.jackson.dataformat.xml.lists.RootListHandlingTest#testListSerialization
9,com.fasterxml.jackson.dataformat.xml.failing.FailingDelegatingCreator254Test#testIntList
10,com.fasterxml.jackson.dataformat.xml.failing.EnumIssue9Test#testUntypedEnum
11,com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest#testSimpleWrappedList
12,com.fasterxml.jackson.dataformat.xml.misc.RootNameTest#testRootNameAnnotation
13,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testRoundTripWithJacksonExample
14,com.fasterxml.jackson.dataformat.xml.stream.XmlParserNextXxxTest#testXmlAttributesWithNextTextValue
15,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMapWithAttr
16,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringArrayWithAttribute
17,com.fasterxml.jackson.dataformat.xml.deser.TestViews#testIssue7
18,com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest#testOptionalsWithMissingType
19,com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest#testEmptyList
20,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testIssue19
21,com.fasterxml.jackson.dataformat.xml.ser.TestSerializerCustom#testIssue42
22,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testParentListRoundtrip
23,com.fasterxml.jackson.dataformat.xml.deser.ExceptionDeserializationTest#testEmptyString162
24,com.fasterxml.jackson.dataformat.xml.lists.EmptyListDeserTest#testEmptyList
25,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testMultiAccess
26,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testRootAttributes
27,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawOffsetAttribute
28,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testLongArrayToX
29,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith3Bytes
30,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testOptionalAttr
31,com.fasterxml.jackson.dataformat.xml.jaxb.AttributesWithJAXBTest#testAttributeAndElement
32,com.fasterxml.jackson.dataformat.xml.failing.TestEmptyContent#testNoContent
33,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicList97Test#testBad
34,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedList
35,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyString162
36,com.fasterxml.jackson.dataformat.xml.lists.DeserializePolyList178Test#testPolyIdList178
37,com.fasterxml.jackson.dataformat.xml.lists.ListDeser191Test#testListDeser
38,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreSpecific
39,com.fasterxml.jackson.dataformat.xml.failing.TestConflictingGetters#testIssue27
40,com.fasterxml.jackson.dataformat.xml.failing.TestUnwrappedDeserIssue86#testDeserializeUnwrappedListWhenLocalNameForRootElementAndXmlPropertyMatch
41,com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration#testXml11Declaration
42,com.fasterxml.jackson.dataformat.xml.incr.IncrementalWritingTest#testSimple
43,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testRoundTripWithSample
44,com.fasterxml.jackson.dataformat.xml.lists.ListAnnotationSharingTest#testAnnotationSharing
45,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testListToIntArray
46,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testEmptyElementToString
47,com.fasterxml.jackson.dataformat.xml.failing.ListDeser294Test#testNestedLists294
48,com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest#testStringList
49,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testListWithAttributes
50,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToEmptyArrays
51,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListWithAttribute
52,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testNullXform
53,com.fasterxml.jackson.dataformat.xml.failing.TestUntypedListSerialization#testListAsObject
54,com.fasterxml.jackson.dataformat.xml.deser.DeserErrorHandling236Test#testExceptionWrapping
55,com.fasterxml.jackson.dataformat.xml.deser.Issue274PropertyNameTest#testIssue274
56,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testCopyWith
57,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testUnwrappingWithAttribute
58,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod2
59,com.fasterxml.jackson.dataformat.xml.jaxb.ElementWrapperTest#testElementWrapper
60,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringWithAttribute
61,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith1Byte
62,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidDoctype
63,com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability#testXmlFactory
64,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testAsTextWithJAXB
65,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToGenericPojo
66,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimplest
67,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testSimpleUnwrappingRoundtrip
68,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testFromAttribute
69,com.fasterxml.jackson.dataformat.xml.ser.TestJDKSerializability#testMapper
70,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testListWithAttrOnlyValues
71,com.fasterxml.jackson.dataformat.xml.misc.ObjectId104Test#testSimpleCollectionDeserWithForwardRefs
72,com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration#testXml10Declaration
73,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testMapperSerialization
74,com.fasterxml.jackson.dataformat.xml.misc.NodeTest#testMixed
75,com.fasterxml.jackson.dataformat.xml.misc.RootNameTest#testDynamicRootName
76,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testUnwrappedListBeanDeser
77,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testOptionals
78,com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest#testAsPropertyWithObjectId
79,com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest#testSimple198
80,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith4Bytes
81,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testAlternateTextElementName
82,com.fasterxml.jackson.dataformat.xml.MapperCopyTest#testMapperCopy
83,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testSerializeAsText
84,com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest#testAsClassObject
85,com.fasterxml.jackson.dataformat.xml.failing.MixedContentTreeRead226Test#testMixed226
86,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testArrayIdentityTransforms
87,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testImmutable
88,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testRawCharArratAttribute
89,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullWithDefaults
90,com.fasterxml.jackson.dataformat.xml.misc.XmlTextTest#testXmlTextWithSuppressedValue
91,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testMultiLevel172
92,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMapSimpleAnnotation
93,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicList97Test#testGood
94,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListBeanDeser
95,com.fasterxml.jackson.dataformat.xml.failing.CaseInsensitiveDeser273Test#testCaseInsensitiveComplex
96,com.fasterxml.jackson.dataformat.xml.misc.UnwrappingWithXMLTest#testUnwrappingSubWithAttribute
97,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testDefaultWrappingWithEmptyLists
98,com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStreamTest#testSimple
99,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testCustomWith
100,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testWriteToFile
101,com.fasterxml.jackson.dataformat.xml.incr.PartialReadTest#testSimpleRead
102,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringsInList
103,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testRootName
104,com.fasterxml.jackson.dataformat.xml.jaxb.BuilderWithJAXB291Test#testBuilder291
105,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimpleWithEmpty
106,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testMissingString
107,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCustomSerializer
108,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue66
109,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationOrdering#testOrdering
110,com.fasterxml.jackson.dataformat.xml.misc.ArrayConversionsTest#testListAsProperty
111,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMap_nonJaxb
112,com.fasterxml.jackson.dataformat.xml.misc.PolymorphicTypesTest#testAsClassProperty
113,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicIssue4Test#testAsClassArray
114,com.fasterxml.jackson.dataformat.xml.VersionInfoTest#testMapperVersions
115,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSelfBuilder777
116,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith2Bytes
117,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testMap
118,com.fasterxml.jackson.dataformat.xml.stream.XmlGeneratorTest#testSimpleElement
119,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidRoot
120,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod1
121,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleAttribute
122,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMapSimpleAnnotation_nonJaxb
