rank,test
1,org.apache.commons.csv.CSVPrinterTest#testHeaderNotSet
2,org.apache.commons.csv.issues.JiraCsv203Test#testQuoteModeMinimal
3,org.apache.commons.csv.LexerTest#testEscapingAtEOF
4,org.apache.commons.csv.CSVPrinterTest#testMySqlNullStringDefault
5,org.apache.commons.csv.CSVPrinterTest#testSingleQuoteQuoted
6,org.apache.commons.csv.CSVFormatTest#testEqualsNoQuotes
7,org.apache.commons.csv.CSVPrinterTest#testRandomMySql
8,org.apache.commons.csv.CSVFormatPredefinedTest#testOracle
9,org.apache.commons.csv.CSVParserTest#testCarriageReturnEndings
10,org.apache.commons.csv.ExtendedBufferedReaderTest#testReadLookahead2
11,org.apache.commons.csv.LexerTest#testTab
12,org.apache.commons.csv.CSVParserTest#testExcelFormat2
13,org.apache.commons.csv.CSVParserTest#testTrailingDelimiter
14,org.apache.commons.csv.CSVRecordTest#testGetInt
15,org.apache.commons.csv.CSVParserTest#testGetLineNumberWithCRLF
16,org.apache.commons.csv.CSVFileParserTest#testCSVFile[3]
17,org.apache.commons.csv.CSVParserTest#testGetRecords
18,org.apache.commons.csv.CSVPrinterTest#testTrimOffOneColumn
19,org.apache.commons.csv.LexerTest#testBackspace
20,org.apache.commons.csv.LexerTest#testEscapedBackspace
21,org.apache.commons.csv.CSVFormatTest#testWithRecordSeparatorLF
22,org.apache.commons.csv.TokenMatchersTest#testIsReady
23,org.apache.commons.csv.issues.JiraCsv203Test#testWithoutQuoteMode
24,org.apache.commons.csv.CSVFormatTest#testEquals
25,org.apache.commons.csv.LexerTest#testEscapedLF
26,org.apache.commons.csv.CSVRecordTest#testGetUnmappedNegativeInt
27,org.apache.commons.csv.CSVRecordTest#testIsConsistent
28,org.apache.commons.csv.CSVFormatTest#testWithHeaderEnum
29,org.apache.commons.csv.CSVPrinterTest#testMySqlNullOutput
30,org.apache.commons.csv.CSVFormatTest#testNullRecordSeparatorCsv106
31,org.apache.commons.csv.CSVParserTest#testParseNullUrlCharsetFormat
32,org.apache.commons.csv.CSVPrinterTest#testEscapeBackslash3
33,org.apache.commons.csv.CSVFormatTest#testWithIgnoreSurround
34,org.apache.commons.csv.CSVPrinterTest#testInvalidFormat
35,org.apache.commons.csv.CSVRecordTest#testToMap
36,org.apache.commons.csv.CSVFormatTest#testEqualsQuoteChar
37,org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsCommentStartThrowsExceptionForWrapperType
38,org.apache.commons.csv.CSVParserTest#testRoundtrip
