rank,test
1,com.fasterxml.jackson.databind.deser.filter.NullConversionsGenericTest#testNullsToEmptyCollection
2,com.fasterxml.jackson.databind.type.PolymorphicList036Test#testPolymorphicWithOverride
3,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl#testDeserializationWithArrayOfSize2
4,com.fasterxml.jackson.databind.format.CollectionFormatShapeTest#testListAsObjectRoundtrip
5,com.fasterxml.jackson.databind.deser.filter.NullConversionsForContentTest#testNullsSkipWithCollections
6,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForLists#testJackson667
7,com.fasterxml.jackson.databind.introspect.TestNamingStrategyCustom#testLowerCase
8,com.fasterxml.jackson.databind.deser.NullHandlingTest#testListOfNulls
9,com.fasterxml.jackson.databind.struct.SingleValueAsArrayTest#testWithSingleString
10,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl#testDeserializationWithObject
11,com.fasterxml.jackson.databind.ObjectReaderTest#testPointerWithArrays
12,com.fasterxml.jackson.databind.deser.TestSetterlessProperties#testSimpleSetterlessCollectionOk
13,com.fasterxml.jackson.databind.deser.creators.TestCreators3#testCreator541
14,com.fasterxml.jackson.databind.deser.merge.CollectionMergeTest#testListMerging
15,com.fasterxml.jackson.databind.node.TestTreeTraversingParser#testDataBind
16,com.fasterxml.jackson.databind.deser.jdk.CollectionDeserTest#testAbstractListAndSet
17,com.fasterxml.jackson.databind.deser.filter.NullConversionsForContentTest#testFailOnNullFromDefaults
18,com.fasterxml.jackson.databind.deser.TestValueAnnotations#testOverrideClassValid
19,com.fasterxml.jackson.databind.deser.creators.DelegatingArrayCreator2324Test#testDeserializeBagOfStrings
20,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl#testDeserializationWithArray
21,com.fasterxml.jackson.databind.deser.filter.NullConversionsForContentTest#testNullsAsEmptyWithCollections
22,com.fasterxml.jackson.databind.introspect.TestJacksonAnnotationIntrospector#testSerializeDeserializeWithJaxbAnnotations
23,com.fasterxml.jackson.databind.type.TypeAliasesTest#testAliasResolutionIssue743
24,com.fasterxml.jackson.databind.deser.merge.CollectionMergeTest#testGenericListMerging
25,com.fasterxml.jackson.databind.deser.filter.NullConversionsForContentTest#testFailOnNullWithCollections
26,com.fasterxml.jackson.databind.deser.jdk.CollectionDeserTest#testIterableWithStrings
27,com.fasterxml.jackson.databind.deser.jdk.CollectionDeserTest#testExactStringCollection
28,com.fasterxml.jackson.databind.RoundtripTest#testMedaItemRoundtrip
29,com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer#testWithEnumKeys
30,com.fasterxml.jackson.databind.type.TestTypeFactory#testSneakyBeanProperties
31,com.fasterxml.jackson.databind.jsontype.TestPolymorphicWithDefaultImpl#testDeserializationWithString
32,com.fasterxml.jackson.databind.deser.jdk.CollectionDeserTest#testImplicitArrays
33,com.fasterxml.jackson.databind.struct.FormatFeatureAcceptSingleTest#testSingleStringListRead
34,com.fasterxml.jackson.databind.jsontype.TestAbstractContainers#testAbstractLists
35,com.fasterxml.jackson.databind.deser.merge.CollectionMergeTest#testCollectionMerging
36,com.fasterxml.jackson.databind.deser.TestOverloaded#testSpecialization
