rank,test
1,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features [ALLOW_MISSING_VALUES]]
2,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToIntFailing
3,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectBasic[Features [ALLOW_MISSING_VALUES]]
4,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToIntCoercion
5,com.fasterxml.jackson.core.json.async.AsyncUnicodeHandlingTest#testShortUnicodeWithSurrogates
6,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToLongFailing
7,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayInnerComma[Features [ALLOW_TRAILING_COMMA]]
8,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayInnerComma[Features [ALLOW_MISSING_VALUES]]
9,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToLongCoercion
10,com.fasterxml.jackson.core.json.async.AsyncTokenFilterTest#testFilteredNonBlockingParserAllContent
11,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCommentsDisabled
12,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCCommentsWithUTF8
13,com.fasterxml.jackson.core.json.async.AsyncNumberLeadingZeroesTest#testLeadingZeroesInt
14,com.fasterxml.jackson.failing.async.AsyncTokenErrorTest#testMangledNonRootInts
15,com.fasterxml.jackson.core.json.async.AsyncBinaryParseTest#testRawAsRootValue
16,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectInnerComma[Features [ALLOW_MISSING_VALUES]]
17,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectInnerComma[Features [ALLOW_TRAILING_COMMA]]
18,com.fasterxml.jackson.core.json.async.AsyncSimpleObjectTest#testNumbers
19,com.fasterxml.jackson.core.json.async.AsyncSimpleNestedTest#testStuffInArray
20,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingCommas[Features [ALLOW_MISSING_VALUES]]
21,com.fasterxml.jackson.core.json.async.AsyncScopeMatchingTest#testMismatchObjectToArray
22,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features []]
23,com.fasterxml.jackson.core.json.async.AsyncInvalidCharsTest#testUtf8BOMHandling
24,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectInnerComma[Features []]
25,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features [ALLOW_TRAILING_COMMA]]
26,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToDoubleCoercion
27,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#testMissingLinefeedEscaping
28,com.fasterxml.jackson.core.json.async.AsyncSimpleNestedTest#testStuffInArray2
29,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCCommentsEnabled
30,com.fasterxml.jackson.failing.async.AsyncTokenErrorTest#testMangledRootInts
31,com.fasterxml.jackson.failing.async.AsyncTokenErrorTest#testMangledRootFloats
32,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommas[Features [ALLOW_TRAILING_COMMA]]
33,com.fasterxml.jackson.core.json.async.AsyncBinaryParseTest#testRawAsArray
34,com.fasterxml.jackson.core.json.async.AsyncNonStdNumbersTest#testDisallowNaN
35,com.fasterxml.jackson.core.json.async.AsyncNonStdNumbersTest#testDisallowInf
36,com.fasterxml.jackson.core.json.async.AsyncBinaryParseTest#testRawAsObject
37,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCppCommentsEnabled
38,com.fasterxml.jackson.core.json.async.AsyncStringArrayTest#testLongAsciiStrings
39,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingComma[Features [ALLOW_TRAILING_COMMA]]
40,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#testSimpleEscaping
