rank,test
1,com.fasterxml.jackson.core.json.async.AsyncRootNumbersTest#testRootDoublesScientific
2,com.fasterxml.jackson.core.json.async.AsyncTokenFilterTest#testFilteredNonBlockingParserAllContent
3,com.fasterxml.jackson.core.json.async.AsyncStringArrayTest#testShortAsciiStrings
4,com.fasterxml.jackson.core.json.async.AsyncSimpleObjectTest#testBooleans
5,com.fasterxml.jackson.core.json.async.AsyncNonStdParsingTest#testAposQuotingEnabled
6,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#test8DigitSequence
7,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayLeadingComma[Features []]
8,com.fasterxml.jackson.core.json.async.AsyncInvalidCharsTest#testUtf8BOMHandling
9,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingComma[Features [ALLOW_TRAILING_COMMA]]
10,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingComma[Features [ALLOW_MISSING_VALUES]]
11,com.fasterxml.jackson.core.json.async.AsyncNonStdNumbersTest#testDisallowInf
12,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testBigIntegers
13,com.fasterxml.jackson.core.json.async.ConfigTest#testAsyncParerDefaults
14,com.fasterxml.jackson.core.json.async.AsyncTokenFilterTest#testSkipChildrenFailOnSplit
15,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCCommentsWithUTF8
16,com.fasterxml.jackson.core.json.async.AsyncInvalidCharsTest#testHandlingOfInvalidSpace
17,com.fasterxml.jackson.core.json.async.AsyncNonStdParsingTest#testSingleQuotesEscaped
18,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testCommentsDisabled
19,com.fasterxml.jackson.core.json.async.AsyncCommentParsingTest#testYAMLCommentsEnabled
20,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectLeadingComma[Features []]
21,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToLongFailing
22,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToBigIntegerCoercion
23,com.fasterxml.jackson.core.json.async.AsyncRootValuesTest#testTokenRootSequence
24,com.fasterxml.jackson.core.json.async.AsyncScalarArrayTest#testInts
25,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingCommas[Features []]
26,com.fasterxml.jackson.failing.async.AsyncTokenErrorTest#testMangledRootInts
27,com.fasterxml.jackson.core.json.async.AsyncBinaryParseTest#testRawAsArray
28,com.fasterxml.jackson.core.json.async.AsyncCharEscapingTest#testSimpleEscaping
29,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInArrayTest#testArrayTrailingCommas[Features [ALLOW_TRAILING_COMMA]]
30,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectTrailingComma[Features [ALLOW_MISSING_VALUES]]
31,com.fasterxml.jackson.core.json.async.AsyncConcurrencyTest#testConcurrentAsync
32,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectBasic[Features []]
33,com.fasterxml.jackson.core.json.async.AsyncMissingValuesInObjectTest#testObjectInnerComma[Features [ALLOW_TRAILING_COMMA]]
34,com.fasterxml.jackson.core.json.async.AsyncNonStdParsingTest#testLargeUnquotedNames
35,com.fasterxml.jackson.core.json.async.AsyncRootNumbersTest#testRootDoublesSimple
36,com.fasterxml.jackson.core.json.async.AsyncNumberCoercionTest#testToIntCoercion
