rank,test
1,org.jsoup.integration.ConnectIT#canInterruptDocumentRead
2,org.jsoup.parser.HtmlParserTest#handlesBaseWithoutHref
3,org.jsoup.helper.HttpConnectionTest#ignoresEmptyCookieNameAndVals
4,org.jsoup.select.SelectorTest#testByAttribute
5,org.jsoup.parser.TagTest#isCaseSensitive
6,org.jsoup.nodes.DocumentTest#testClonesDeclarations
7,org.jsoup.parser.HtmlParserTest#associatedFormControlsWithDisjointForms
8,org.jsoup.nodes.ElementTest#testHasClassDomMethods
9,org.jsoup.integration.ConnectTest#exceptOnUnsupportedProtocol
10,org.jsoup.parser.HtmlParserTest#doesNotFindShortestMatchingEntity
11,org.jsoup.nodes.ElementTest#testGetParents
12,org.jsoup.nodes.ElementTest#testAddNewElement
13,org.jsoup.integration.ConnectTest#doesNotPostFor302
14,org.jsoup.parser.HtmlParserTest#handlesInvalidDoctypes
15,org.jsoup.select.SelectorTest#testPseudoContains
16,org.jsoup.nodes.ElementTest#testAddNewHtml
17,org.jsoup.parser.ParserSettingsTest#attributeCaseNormalization
18,org.jsoup.select.SelectorTest#testCombinedWithContains
19,org.jsoup.parser.HtmlParserTest#parsesComments
20,org.jsoup.helper.DataUtilTest#shouldCorrectCharsetForDuplicateCharsetString
21,org.jsoup.nodes.FormElementTest#createsFormData
22,org.jsoup.parser.HtmlParserTest#canPreserveTagCase
23,org.jsoup.nodes.NodeTest#absHandlesRelativeQuery
24,org.jsoup.select.CssTest#nthOfType_advanced
25,org.jsoup.parser.HtmlParserTest#handlesBaseTags
26,org.jsoup.select.SelectorTest#testRelaxedTags
27,org.jsoup.nodes.FormElementTest#createsSubmitableConnection
28,org.jsoup.parser.HtmlParserTest#handlesManyChildren
29,org.jsoup.parser.TokeniserTest#bufferUpInAttributeVal
30,org.jsoup.internal.StringUtilTest#isBlank
31,org.jsoup.nodes.AttributesTest#testIterator
32,org.jsoup.select.CssTest#nthLastOfType_advanced
33,org.jsoup.integration.ParseTest#testYahooArticle
34,org.jsoup.nodes.ElementTest#testGetSiblingsWithDuplicateContent
35,org.jsoup.helper.HttpConnectionTest#data
36,org.jsoup.parser.XmlTreeBuilderTest#testDoesNotForceSelfClosingKnownTags
37,org.jsoup.helper.HttpConnectionTest#noUrlThrowsValidationError
38,org.jsoup.internal.StringUtilTest#normaliseWhiteSpace
39,org.jsoup.select.TraversorTest#filterRemove
40,org.jsoup.parser.CharacterReaderTest#consumeToChar
41,org.jsoup.select.ElementsTest#hasAbsAttr
42,org.jsoup.select.CssTest#empty
43,org.jsoup.select.ElementsTest#attr
44,org.jsoup.parser.HtmlParserTest#ignoresDupeEndTrTag
45,org.jsoup.integration.ConnectTest#testBinaryThrowsExceptionWhenTypeIgnored
46,org.jsoup.nodes.ElementTest#testPrependElement
47,org.jsoup.nodes.ElementTest#testGetElementsWithAttribute
48,org.jsoup.select.SelectorTest#caseInsensitive
49,org.jsoup.parser.TokeniserTest#handleSuperLargeTagNames
50,org.jsoup.parser.HtmlParserTest#parsesUnterminatedTextarea
51,org.jsoup.parser.HtmlParserTest#testHeaderContents
52,org.jsoup.integration.ConnectTest#ignoresExceptionIfSoConfigured
53,org.jsoup.nodes.EntitiesTest#notMissingSupplementals
54,org.jsoup.nodes.ElementTest#testTagNameSet
55,org.jsoup.nodes.AttributesTest#removeCaseSensitive
56,org.jsoup.nodes.ElementTest#testChainedRemoveAttributes
57,org.jsoup.safety.CleanerTest#handlesNoHrefAttribute
58,org.jsoup.select.SelectorTest#selectFirst
59,org.jsoup.integration.ConnectTest#sendsRequestBodyJsonWithoutData
60,org.jsoup.nodes.DocumentTest#testShiftJisRoundtrip
61,org.jsoup.parser.XmlTreeBuilderTest#testCommentAndDocType
62,org.jsoup.helper.HttpConnectionTest#throwsExceptionOnBodyAsBytesWithoutExecute
63,org.jsoup.nodes.ElementTest#after
64,org.jsoup.select.SelectorTest#attributeWithBrackets
65,org.jsoup.parser.HtmlParserTest#relaxedBaseEntityMatchAndStrictExtendedMatch
66,org.jsoup.nodes.ElementTest#testManipulateTextNodes
67,org.jsoup.internal.StringUtilTest#join
68,org.jsoup.nodes.ElementTest#testCssPath
69,org.jsoup.parser.AttributeParseTest#parsesRoughAttributeString
70,org.jsoup.parser.XmlTreeBuilderTest#handlesXmlDeclarationAsDeclaration
71,org.jsoup.helper.HttpConnectionTest#throwsOnOddData
72,org.jsoup.parser.TokeniserStateTest#testRcdataLessthanSign
73,org.jsoup.select.SelectorTest#parentChildStar
74,org.jsoup.safety.CleanerTest#testDropComments
75,org.jsoup.nodes.AttributesTest#html
76,org.jsoup.safety.CleanerTest#basicBehaviourTest
77,org.jsoup.nodes.ElementTest#testHashAndEqualsAndValue
78,org.jsoup.nodes.ElementTest#booleanAttributeOutput
79,org.jsoup.parser.HtmlParserTest#testSpanContents
80,org.jsoup.nodes.ElementTest#testAddBooleanAttribute
81,org.jsoup.select.SelectorTest#selectClassWithSpace
82,org.jsoup.integration.ConnectTest#handlesEmtpyStreamDuringBufferedRead
83,org.jsoup.helper.HttpConnectionTest#userAgent
84,org.jsoup.nodes.ElementTest#testKeepsPreTextInCode
85,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlNoCharset
86,org.jsoup.integration.ConnectTest#bodyAndBytesAvailableBeforeParse
87,org.jsoup.select.SelectorTest#testAllWithClass
88,org.jsoup.parser.HtmlParserTest#selfClosingVoidIsNotAnError
89,org.jsoup.safety.CleanerTest#simpleBehaviourTest2
90,org.jsoup.safety.CleanerTest#testCleanJavascriptHref
91,org.jsoup.helper.DataUtilTest#secondMetaElementWithContentTypeContainsCharsetParameter
92,org.jsoup.helper.HttpConnectionTest#sameHeadersCombineWithComma
93,org.jsoup.parser.XmlTreeBuilderTest#normalizesDiscordantTags
94,org.jsoup.safety.CleanerTest#testDropXmlProc
95,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateDisabledNoChanges
96,org.jsoup.nodes.ElementTest#getNamespacedElementsByTag
97,org.jsoup.parser.HtmlParserTest#noImplicitFormForTextAreas
98,org.jsoup.nodes.AttributesTest#testIteratorRemovable
99,org.jsoup.nodes.FormElementTest#adoptedFormsRetainInputs
100,org.jsoup.select.SelectorTest#testPseudoEquals
101,org.jsoup.nodes.ElementTest#testNoIndentOnScriptAndStyle
