rank,test
1,org.jsoup.parser.HtmlParserTest#handlesSolidusInA
2,org.jsoup.parser.TokenQueueTest#chompBalancedMatchesAsMuchAsPossible
3,org.jsoup.select.CssTest#nthChild_simple
4,org.jsoup.select.SelectorTest#testByAttributeRegexCharacterClass
5,org.jsoup.helper.DataUtilTest#supportsXmlCharsetDeclaration
6,org.jsoup.parser.HtmlParserTest#parsesSimpleDocument
7,org.jsoup.parser.HtmlParserTest#parsesRoughAttributes
8,org.jsoup.select.ElementsTest#val
9,org.jsoup.nodes.ElementTest#elementByTagName
10,org.jsoup.parser.TokeniserStateTest#testPublicAndSystemIdentifiersWithWhitespace
11,org.jsoup.integration.ParseTest#testBaiduVariant
12,org.jsoup.parser.TokenQueueTest#testNestedQuotes
13,org.jsoup.nodes.EntitiesTest#letterDigitEntities
14,org.jsoup.select.SelectorTest#generalSiblings
15,org.jsoup.internal.StringUtilTest#isWhitespace
16,org.jsoup.nodes.ElementTest#testRemoveBeforeIndex
17,org.jsoup.integration.ConnectTest#handlesRedirect
18,org.jsoup.nodes.DocumentTypeTest#constructorValidationOkWithBlankPublicAndSystemIds
19,org.jsoup.select.SelectorTest#descendant
20,org.jsoup.parser.HtmlParserTest#handlesUnclosedRawtextAtEof
21,org.jsoup.parser.XmlTreeBuilderTest#testDetectCharsetEncodingDeclaration
22,org.jsoup.parser.XmlTreeBuilderTest#canNormalizeCase
23,org.jsoup.select.SelectorTest#testByTag
24,org.jsoup.nodes.NodeTest#handlesAbsOnProtocolessAbsoluteUris
25,org.jsoup.parser.HtmlParserTest#testHtmlLowerCase
26,org.jsoup.select.ElementsTest#text
27,org.jsoup.nodes.AttributesTest#testIteratorHasNext
28,org.jsoup.safety.CleanerTest#bailsIfRemovingProtocolThatsNotSet
29,org.jsoup.parser.HtmlParserTest#handlesEscapedScript
30,org.jsoup.select.QueryParserTest#testParsesMultiCorrectly
31,org.jsoup.parser.HtmlParserTest#preservedCaseLinksCantNest
32,org.jsoup.select.ElementsTest#remove
33,org.jsoup.select.SelectorTest#testGroupOr
34,org.jsoup.nodes.DocumentTest#testXhtmlReferences
35,org.jsoup.select.CssTest#lastOfType
36,org.jsoup.nodes.ElementTest#whiteSpaceClassElement
37,org.jsoup.nodes.ElementTest#dataset
38,org.jsoup.select.SelectorTest#containsWithQuote
39,org.jsoup.integration.ConnectTest#doesPut
40,org.jsoup.nodes.FormElementTest#actionWithNoValue
41,org.jsoup.parser.HtmlParserTest#preservesSpaceInTextArea
42,org.jsoup.parser.HtmlParserTest#testSpaceAfterTag
43,org.jsoup.parser.XmlTreeBuilderTest#handlesLTinScript
44,org.jsoup.nodes.AttributesTest#testIteratorUpdateable
45,org.jsoup.nodes.ElementTest#testNormalisesText
46,org.jsoup.nodes.DocumentTest#testOutputEncoding
47,org.jsoup.helper.HttpConnectionTest#ignoresEmptyCookieNameAndVals
48,org.jsoup.parser.TokeniserStateTest#testCharacterReferenceInRcdata
49,org.jsoup.nodes.FormElementTest#formDataUsesFirstAttribute
50,org.jsoup.select.QueryParserTest#exceptionOnUncloseAttribute
51,org.jsoup.nodes.ElementTest#insertChildrenAtPosition
52,org.jsoup.integration.ParseTest#testNewsHomepage
53,org.jsoup.select.CssTest#nthLastChild_simple
54,org.jsoup.safety.CleanerTest#simpleBehaviourTest2
55,org.jsoup.nodes.ElementTest#testClassUpdates
56,org.jsoup.nodes.FormElementTest#usesOnForCheckboxValueIfNoValueSet
57,org.jsoup.parser.XmlTreeBuilderTest#preservesCaseByDefault
58,org.jsoup.nodes.ElementTest#testGetText
59,org.jsoup.select.SelectorTest#testMatches
60,org.jsoup.parser.HtmlParserTest#dropsDuplicateAttributes
61,org.jsoup.parser.HtmlParserTest#handlesInvalidStartTags
62,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlIso8859
63,org.jsoup.integration.ConnectTest#postFiles
64,org.jsoup.safety.CleanerTest#testRemoveTags
65,org.jsoup.nodes.ElementTest#testCssPath
66,org.jsoup.nodes.NodeTest#handlesAbsPrefix
67,org.jsoup.safety.CleanerTest#testDropScript
68,org.jsoup.parser.HtmlParserTest#handlesWhatWgExpensesTableExample
69,org.jsoup.nodes.NodeTest#childNodesCopy
70,org.jsoup.integration.ConnectTest#doesGet
71,org.jsoup.nodes.NodeTest#unwrapNoChildren
72,org.jsoup.parser.HtmlParserTest#canPreserveAttributeCase
73,org.jsoup.select.ElementsTest#after
74,org.jsoup.parser.CharacterReaderTest#nextIndexOfChar
75,org.jsoup.nodes.AttributesTest#html
76,org.jsoup.parser.HtmlParserTest#handlesUnclosedTitle
77,org.jsoup.nodes.ElementTest#testNotPretty
78,org.jsoup.helper.HttpConnectionTest#connectWithUrl
79,org.jsoup.helper.DataUtilTest#supportsUTF8BOM
80,org.jsoup.safety.CleanerTest#testRemoveProtocols
81,org.jsoup.nodes.FormElementTest#adoptedFormsRetainInputs
82,org.jsoup.nodes.ElementTest#testNextElementSiblings
83,org.jsoup.nodes.ElementTest#testHasClassDomMethods
84,org.jsoup.parser.HtmlParserTest#handlesNullInData
85,org.jsoup.nodes.DocumentTest#testLocation
86,org.jsoup.nodes.ElementTest#testClearAttributes
87,org.jsoup.parser.XmlTreeBuilderTest#handlesDodgyXmlDecl
88,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateNoCharset
89,org.jsoup.parser.XmlTreeBuilderTest#testCreatesValidProlog
90,org.jsoup.select.ElementsTest#forms
91,org.jsoup.parser.CharacterReaderTest#containsIgnoreCase
92,org.jsoup.select.SelectorTest#testPseudoLessThan
93,org.jsoup.nodes.EntitiesTest#escapedSupplementary
94,org.jsoup.parser.HtmlParserTest#testSpanContents
95,org.jsoup.parser.HtmlParserTest#convertsImageToImg
96,org.jsoup.select.ElementsTest#wrapDiv
97,org.jsoup.parser.HtmlParserTest#handlesImplicitCaptionClose
98,org.jsoup.integration.ConnectTest#doesPostMultipartWithoutInputstream
99,org.jsoup.parser.HtmlParserTest#commentAtEnd
100,org.jsoup.nodes.ElementTest#testNamespacedElements
101,org.jsoup.select.QueryParserTest#testOrGetsCorrectPrecedence
102,org.jsoup.nodes.ElementTest#testPreviousElementSiblings
103,org.jsoup.helper.HttpConnectionTest#cookie
104,org.jsoup.select.SelectorTest#testCombinedWithContains
105,org.jsoup.select.SelectorTest#testByAttribute
106,org.jsoup.nodes.ElementTest#testContainerOutput
107,org.jsoup.parser.XmlTreeBuilderTest#dropsDuplicateAttributes
108,org.jsoup.select.CssTest#nthOfType_simple
109,org.jsoup.parser.CharacterReaderTest#nextIndexOfUnmatched
110,org.jsoup.parser.HtmlParserTest#emptyTdTag
111,org.jsoup.nodes.EntitiesTest#xhtml
112,org.jsoup.integration.ConnectTest#handlesEmptyStreamDuringParseRead
113,org.jsoup.parser.HtmlParserTest#testSupportsNonAsciiTags
114,org.jsoup.nodes.NodeTest#ownerDocument
115,org.jsoup.integration.ConnectIT#canInterruptBodyStringRead
116,org.jsoup.nodes.ElementTest#booleanAttributeOutput
117,org.jsoup.parser.XmlTreeBuilderTest#roundTripsCdata
118,org.jsoup.parser.HtmlParserTest#canPreserveTagCase
119,org.jsoup.parser.TokeniserStateTest#testRCDATAEndTagName
120,org.jsoup.parser.HtmlParserTest#handlesUnknownTags
121,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateDisabled
122,org.jsoup.helper.HttpConnectionTest#requestBody
123,org.jsoup.safety.CleanerTest#testDropComments
124,org.jsoup.select.ElementsTest#classes
125,org.jsoup.parser.HtmlParserTest#handlesCdataAcrossBuffer
126,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateCleanup
127,org.jsoup.parser.HtmlParserTest#canPreserveBothCase
128,org.jsoup.parser.TagTest#trims
129,org.jsoup.helper.HttpConnectionTest#method
130,org.jsoup.parser.HtmlParserTest#dropsUnterminatedTag
131,org.jsoup.helper.DataUtilTest#firstMetaElementWithCharsetShouldBeUsedForDecoding
132,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlDisabledNoChanges
133,org.jsoup.select.SelectorTest#testGroupOrAttribute
134,org.jsoup.parser.HtmlParserTest#handlesManyChildren
135,org.jsoup.parser.HtmlParserTest#retainsAttributesOfDifferentCaseIfSensitive
136,org.jsoup.safety.CleanerTest#supplyOutputSettings
137,org.jsoup.helper.DataUtilTest#supportsBOMinFiles
138,org.jsoup.parser.TokeniserStateTest#ensureSearchArraysAreSorted
139,org.jsoup.parser.TokeniserTest#cp1252Entities
140,org.jsoup.internal.StringUtilTest#isBlank
141,org.jsoup.nodes.ElementTest#getElementsByTagName
142,org.jsoup.select.SelectorTest#parentChildStar
143,org.jsoup.nodes.NodeTest#handlesBaseUri
144,org.jsoup.nodes.ElementTest#testElementSiblingIndexSameContent
145,org.jsoup.select.SelectorTest#caseInsensitive
146,org.jsoup.select.SelectorTest#testPseudoEquals
