rank,test
1,org.jsoup.helper.HttpConnectionTest#throwsOnOddData
2,org.jsoup.integration.ConnectTest#multipleParsesOkAfterBufferUp
3,org.jsoup.parser.HtmlParserTest#testSupportsPartiallyNonAsciiTags
4,org.jsoup.nodes.FormElementTest#adoptedFormsRetainInputs
5,org.jsoup.integration.ConnectTest#bodyAndBytesAvailableBeforeParse
6,org.jsoup.parser.HtmlParserTest#handlesQuotesInCommentsInScripts
7,org.jsoup.nodes.ElementTest#testCssPath
8,org.jsoup.nodes.ElementTest#testSetIndent
9,org.jsoup.parser.HtmlParserTest#commentBeforeHtml
10,org.jsoup.safety.CleanerTest#testCleanJavascriptHref
11,org.jsoup.parser.HtmlParserTest#handlesTagsInTextarea
12,org.jsoup.select.SelectorTest#parentChildStar
13,org.jsoup.parser.ParserSettingsTest#attributeCaseNormalization
14,org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlDisabledNoChanges
15,org.jsoup.nodes.ElementTest#testNextElementSiblings
16,org.jsoup.helper.HttpConnectionTest#multipleHeaders
17,org.jsoup.parser.HtmlParserTest#preservedCaseLinksCantNest
18,org.jsoup.safety.CleanerTest#testDropsUnknownTags
19,org.jsoup.nodes.AttributesTest#testIteratorHasNext
20,org.jsoup.nodes.ElementTest#testPrependText
21,org.jsoup.select.ElementsTest#remove
22,org.jsoup.nodes.NodeTest#orphanNodeReturnsNullForSiblingElements
23,org.jsoup.integration.ConnectTest#supportsDeflate
24,org.jsoup.parser.CharacterReaderTest#consume
25,org.jsoup.parser.HtmlParserTest#handleNullContextInParseFragment
26,org.jsoup.integration.ConnectTest#throwsExceptionOn404
27,org.jsoup.nodes.NodeTest#testReplace
28,org.jsoup.select.TraversorTest#filterStop
29,org.jsoup.integration.ConnectTest#parseParseThrowsValidates
30,org.jsoup.nodes.ElementTest#testClearAttributes
31,org.jsoup.parser.TokeniserTest#handleSuperLargeTagNames
32,org.jsoup.nodes.NodeTest#root
33,org.jsoup.select.CssTest#nthLastOfType_simple
34,org.jsoup.helper.HttpConnectionTest#noUrlThrowsValidationError
35,org.jsoup.select.ElementsTest#tagNameSet
36,org.jsoup.integration.ConnectTest#testBinaryResultThrows
37,org.jsoup.nodes.TextNodeTest#testSplitText
38,org.jsoup.internal.StringUtilTest#isWhitespace
39,org.jsoup.select.SelectorTest#handlesCommasInSelector
40,org.jsoup.nodes.AttributesTest#testIteratorUpdateable
41,org.jsoup.parser.HtmlParserTest#testReinsertionModeForThCelss
42,org.jsoup.select.CssTest#lastChild
43,org.jsoup.parser.HtmlParserTest#parsesUnterminatedComments
44,org.jsoup.nodes.ElementTest#testAddNewElement
45,org.jsoup.nodes.NodeTest#after
46,org.jsoup.select.CssTest#nthChild_simple
47,org.jsoup.nodes.NodeTest#supportsClone
48,org.jsoup.parser.TokeniserTest#cp1252Entities
49,org.jsoup.select.CssTest#onlyOfType
50,org.jsoup.parser.HtmlParserTest#handlesTbodyTable
51,org.jsoup.integration.ConnectTest#sendsRequestBodyJsonWithData
52,org.jsoup.safety.CleanerTest#testRemoveTags
53,org.jsoup.nodes.EntitiesTest#unescape
54,org.jsoup.select.SelectorTest#testPseudoGreaterThan
55,org.jsoup.parser.HtmlParserTest#handlesInvalidStartTags
56,org.jsoup.parser.HtmlParserTest#handlesNullInComments
57,org.jsoup.parser.HtmlParserTest#normalizesDiscordantTags
58,org.jsoup.select.SelectorTest#parentChildElement
59,org.jsoup.parser.HtmlParserTest#handlesUnclosedRawtextAtEof
60,org.jsoup.select.TraversorTest#filterSkipEntirely
61,org.jsoup.nodes.EntitiesTest#strictUnescape
62,org.jsoup.nodes.DocumentTest#setTextPreservesDocumentStructure
63,org.jsoup.select.SelectorTest#testAllWithClass
64,org.jsoup.internal.StringUtilTest#resolvesRelativeUrls
65,org.jsoup.nodes.AttributeTest#html
66,org.jsoup.parser.HtmlParserTest#testUsingSingleQuotesInQueries
67,org.jsoup.integration.ConnectTest#ignoresExceptionIfSoConfigured
68,org.jsoup.select.SelectorTest#notAdjacent
69,org.jsoup.nodes.ElementTest#testHashAndEqualsAndValue
70,org.jsoup.nodes.NodeTest#handleAbsOnLocalhostFileUris
71,org.jsoup.integration.ConnectTest#doesPostFor307
72,org.jsoup.internal.StringUtilTest#isNumeric
73,org.jsoup.nodes.ElementTest#testKeepsPreTextAtDepth
74,org.jsoup.parser.AttributeParseTest#parsesEmptyString
75,org.jsoup.nodes.ElementTest#testSetHtmlTitle
76,org.jsoup.parser.CharacterReaderTest#nextIndexOfChar
77,org.jsoup.nodes.EntitiesTest#quoteReplacements
78,org.jsoup.safety.CleanerTest#supplyOutputSettings
