rank,test
1,org.apache.commons.lang.BooleanUtilsTest#testXor_object_validInput_3items
2,org.apache.commons.lang.math.NumberUtilsTest#testMinimumByte
3,org.apache.commons.lang.enums.EnumTest#testExtended2Map
4,org.apache.commons.lang.math.FractionTest#testPow
5,org.apache.commons.lang.ClassUtilsTest#test_getPackageName_String
6,org.apache.commons.lang.BitFieldTest#testSet
7,org.apache.commons.lang.exception.ExceptionUtilsTestCase#testGetThrowableList_Throwable_null
8,org.apache.commons.lang.builder.HashCodeBuilderTest#testLongArray
9,org.apache.commons.lang.EntitiesPerformanceTest#testBuildHash
10,org.apache.commons.lang.NumberRangeTest#testIncludesNumberNull
11,org.apache.commons.lang.oldenum.ValuedEnumTest#testName
12,org.apache.commons.lang.math.FractionTest#testAdd
13,org.apache.commons.lang.ClassUtilsTest#testGetClassByNormalNameArrays2D
14,org.apache.commons.lang.math.NumberUtilsTest#testCreateBigDecimal
15,org.apache.commons.lang.NotImplementedExceptionTest#testIndexOfThrowable
16,org.apache.commons.lang.NullArgumentExceptionTest#testGetMessage_validConstructorInput
17,org.apache.commons.lang.enums.EnumUtilsTest#testGetValueEx
18,org.apache.commons.lang.ArrayUtilsTest#testSubarrChar
19,org.apache.commons.lang.text.StrBuilderTest#testIndexOf_String_int
20,org.apache.commons.lang.text.StrTokenizerTest#testBasicTrimmed1
21,org.apache.commons.lang.text.StrTokenizerTest#testConstructor_charArray_char_char
22,org.apache.commons.lang.ArrayUtilsTest#testClone
23,org.apache.commons.lang.ArrayUtilsTest#testSameLengthByte
24,org.apache.commons.lang.CharUtilsTest#testIsAsciiControl_char
25,org.apache.commons.lang.NumberUtilsTest#testMinimumInt
26,org.apache.commons.lang.exception.ExceptionUtilsTestCase#testGetThrowableList_Throwable_selfCause
27,org.apache.commons.lang.math.FloatRangeTest#testConstructor2b
28,org.apache.commons.lang.exception.ExceptionUtilsTestCase#testRemoveCommonFrames_ListList
29,org.apache.commons.lang.math.NumberUtilsTest#testMaxLong
30,org.apache.commons.lang.CharSetUtilsTest#testTranslate
31,org.apache.commons.lang.ArrayUtilsTest#testSameLengthLong
32,org.apache.commons.lang.StringUtilsEqualsIndexOfTest#testIndexOfAny_StringChararray
33,org.apache.commons.lang.builder.SimpleToStringStyleTest#testLongArrayArray
