rank,test
1,org.apache.commons.lang.exception.NestableErrorTestCase#testIndexOfThrowableI
2,org.apache.commons.lang.CharRangeTest#testConstructorAccessors_CharCharBoolean_SameNegated
3,org.apache.commons.lang.StringUtilsTest#testRightPad_StringIntChar
4,org.apache.commons.lang.time.DateUtilsTest#testParseDate
5,org.apache.commons.lang.text.StrBuilderAppendInsertTest#testAppend_StringBuffer
6,org.apache.commons.lang.math.NumberUtilsTest#testCreateDouble
7,org.apache.commons.lang.text.StrBuilderTest#testReplaceFirst_char_char
8,org.apache.commons.lang.ArrayUtilsRemoveTest#testRemoveObjectArray
9,org.apache.commons.lang.ArrayUtilsTest#testLastIndexOfBooleanWithStartIndex
10,org.apache.commons.lang.enums.ValuedEnumTest#testCompareTo
11,org.apache.commons.lang.time.DurationFormatUtilsTest#testFormatDurationWords
12,org.apache.commons.lang.ValidateTest#testConstructor
13,org.apache.commons.lang.builder.HashCodeBuilderAndEqualsBuilderTest#testInteger
14,org.apache.commons.lang.builder.ToStringBuilderTest#testDouble
15,org.apache.commons.lang.builder.EqualsBuilderTest#testAccessors
16,org.apache.commons.lang.builder.HashCodeBuilderTest#testReflectionHashCodeEx1
17,org.apache.commons.lang.text.StrBuilderTest#testIndexOf_char_int
18,org.apache.commons.lang.time.DateFormatUtilsTest#testTimeISO
19,org.apache.commons.lang.mutable.MutableLongTest#testGetSet
20,org.apache.commons.lang.text.StrBuilderTest#testChaining
21,org.apache.commons.lang.LocaleUtilsTest#testIsAvailableLocale
22,org.apache.commons.lang.builder.ShortPrefixToStringStyleTest#testLongArray
23,org.apache.commons.lang.mutable.MutableDoubleTest#testNanInfinite
24,org.apache.commons.lang.text.StrMatcherTest#testCharMatcher_char
25,org.apache.commons.lang.builder.ToStringStyleTest#testSetNullText
26,org.apache.commons.lang.ClassUtilsTest#test_getPackageName_Object
27,org.apache.commons.lang.CharRangeTest#testEquals_Object
28,org.apache.commons.lang.math.FractionTest#testReducedFactory_int_int
29,org.apache.commons.lang.builder.HashCodeBuilderTest#testLong
30,org.apache.commons.lang.BooleanUtilsTest#test_toBooleanDefaultIfNull_Boolean_boolean
31,org.apache.commons.lang.text.StrTokenizerTest#testTSV
32,org.apache.commons.lang.math.FractionTest#testGets
33,org.apache.commons.lang.math.IntRangeTest#testContainsIntegerBig
34,org.apache.commons.lang.SerializationUtilsTest#testSerializeStreamNullNull
35,org.apache.commons.lang.StringUtilsEqualsIndexOfTest#testContainsOnly_String
36,org.apache.commons.lang.builder.ToStringStyleTest#testSetFieldSeparator
