rank,test
1,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualPeter
2,org.apache.commons.codec.binary.Base64Test#testPairs
3,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testEncodeAtzNotEmpty
4,org.apache.commons.codec.language.bm.LanguageGuessingTest#testLanguageGuessing[átz-any-{2}]
5,org.apache.commons.codec.language.Caverphone1Test#testIsCaverphoneEquals
6,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testleftTorightThenRightToLeft_ALEXANDER_ALEXANDRA_Returns4
7,org.apache.commons.codec.digest.HmacUtilsTest#testNullKey
8,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_MOSKOWITZ_MOSKOVITZ_SuccessfullyMatched
9,org.apache.commons.codec.language.NysiisTest#testEncodeEmpty
10,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testIsVowel_SmallD_ReturnsFalse
11,org.apache.commons.codec.language.NysiisTest#testRule4Dot2
12,org.apache.commons.codec.digest.Apr1CryptTest#testApr1CryptBytes
13,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailByteArray[HmacMD5]
14,org.apache.commons.codec.binary.Base64Test#testBase64
15,org.apache.commons.codec.digest.PureJavaCrc32Test#testCorrectness
16,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testisEncodeEquals_CornerCase_FirstNameJust1Letter_ReturnsFalse
17,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetEncoding_Null_to_Nothing
18,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray[HmacSHA256]
19,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[MD5]
20,org.apache.commons.codec.binary.Base32InputStreamTest#testCodec130
21,org.apache.commons.codec.net.URLCodecTest#testDecodeStringWithNull
22,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testRemoveVowel__DECLAN_Returns_DCLN
23,org.apache.commons.codec.language.NysiisTest#testSnad
24,org.apache.commons.codec.binary.HexTest#testDecodeBadCharacterPos0
25,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestInputStream[SHA3-256]
26,org.apache.commons.codec.digest.HmacAlgorithmsTest#testAlgorithm[HmacSHA384]
27,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSetRuleTypeExact
28,org.apache.commons.codec.language.SoundexTest#testUsMappingEWithAcute
29,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailByteArray[HmacSHA384]
30,org.apache.commons.codec.net.QCodecTest#testEncodeStringWithNull
31,org.apache.commons.codec.language.bm.RuleTest#testPhonemeComparedToLaterIsNegative
32,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testAccentedCharacterFolding
33,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA-1]
34,org.apache.commons.codec.language.RefinedSoundexTest#testNewInstance
35,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testGetMessageDigest[SHA-256]
36,org.apache.commons.codec.binary.HexTest#testEncodeHexByteBufferHelloWorldLowerCaseHex
37,org.apache.commons.codec.net.QuotedPrintableCodecTest#testEncodeStringWithNull
38,org.apache.commons.codec.language.Caverphone2Test#testIsCaverphoneEquals
39,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexInputStream[HmacSHA256]
40,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testInvalidLangIllegalArgumentException
41,org.apache.commons.codec.digest.Sha512CryptTest#testSha512CryptNullData
42,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexInputStream[HmacMD5]
43,org.apache.commons.codec.binary.HexTest#testDecodeByteBufferOddCharacters
44,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomNameTTA1111111
45,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testGetMessageDigest[SHA3-512]
46,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesUncheckedNullInput
47,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailString[HmacSHA1]
48,org.apache.commons.codec.binary.Base64Test#testTriplets
49,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualRay
50,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testGetMessageDigest[SHA3-384]
51,org.apache.commons.codec.binary.BinaryCodecTest#testEncodeObject
52,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testisEncodeEquals_CornerCase_FirstNameNull_ReturnsFalse
53,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSpeedCheck2
54,org.apache.commons.codec.net.BCodecTest#testDecodeObjects
55,org.apache.commons.codec.net.BCodecTest#testEncodeStringWithNull
56,org.apache.commons.codec.binary.Base32InputStreamTest#testSkipToEnd
57,org.apache.commons.codec.language.DoubleMetaphone2Test#testEncodeEmpty
58,org.apache.commons.codec.binary.Base64Codec13Test#testStaticDecode
59,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetFirstLast3_PETE_Returns_PETE
60,org.apache.commons.codec.binary.Base64OutputStreamTest#testWriteToNullCoverage
61,org.apache.commons.codec.binary.Base64Test#testNonBase64Test
62,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testEncodeIgnoreTrimmable
63,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testInvalidLanguageIllegalArgumentException
64,org.apache.commons.codec.binary.BaseNCodecTest#testProvidePaddingByte
65,org.apache.commons.codec.StringEncoderComparatorTest#testComparatorWithDoubleMetaphoneAndInvalidInput
66,org.apache.commons.codec.language.SoundexTest#testHWRuleEx2
67,org.apache.commons.codec.binary.Base64Test#testRfc4648Section10EncodeDecode
68,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_COLM_COLIN_WithAccentsAndSymbolsAndSpaces_SuccessfullyMatched
69,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testisEncodeEquals_CornerCase_FirstNameNothing_ReturnsFalse
70,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestInputStream[MD5]
71,org.apache.commons.codec.net.BCodecTest#testEncodeDecodeNull
72,org.apache.commons.codec.language.MetaphoneTest#testPHTOF
73,org.apache.commons.codec.net.QCodecTest#testUnsafeEncodeDecode
74,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA3-256]
75,org.apache.commons.codec.binary.Base32InputStreamTest#testMarkSupported
76,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetMinRating_7_Return4_Successfully
77,org.apache.commons.codec.language.SoundexTest#testEncodeIgnoreTrimmable
78,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_STEPHEN_STEFAN_SuccessfullyMatched
79,org.apache.commons.codec.digest.DigestUtilsTest#testMd2Hex
80,org.apache.commons.codec.digest.DigestUtilsTest#testShaUpdateWithString
81,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_COOPERFLYNN_SUPERLYN_SuccessfullyMatched
82,org.apache.commons.codec.binary.Base64InputStreamTest#testSkipWrongArgument
83,org.apache.commons.codec.digest.HmacUtilsTest#testInitializedMacNullKey
84,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacString[HmacSHA1]
85,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray[HmacSHA384]
86,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testEncodeNull
87,org.apache.commons.codec.language.NysiisTest#testCap
88,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_PETERSON_PETERS_SuccessfullyMatched
89,org.apache.commons.codec.digest.HmacUtilsTest#testHmacSha1UpdateWithByteArray
90,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesUtf16
91,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA3-384]
92,org.apache.commons.codec.binary.Base32OutputStreamTest#testBase32EmptyOutputStreamPemChunkSize
93,org.apache.commons.codec.language.MetaphoneTest#testDiscardOfSilentGN
94,org.apache.commons.codec.net.RFC1522CodecTest#testDecodeInvalid
95,org.apache.commons.codec.binary.Base64OutputStreamTest#testBase64EmptyOutputStreamPemChunkSize
96,org.apache.commons.codec.binary.Base64Test#testIsStringBase64
97,org.apache.commons.codec.digest.PureJavaCrc32CTest#testZeros
98,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestInputStream[SHA-256]
99,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualWright
100,org.apache.commons.codec.binary.HexTest#testGetCharsetName
101,org.apache.commons.codec.digest.CryptTest#testCryptWithBytes
102,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray[HmacSHA512]
103,org.apache.commons.codec.binary.Base32Test#testBase32HexSamples
104,org.apache.commons.codec.binary.Base64OutputStreamTest#testCodec98NPE
105,org.apache.commons.codec.binary.Base64Test#testObjectEncodeWithInvalidParameter
106,org.apache.commons.codec.language.ColognePhoneticTest#testAychlmajrForCodec122
107,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testSpecialRomanianCharacters
108,org.apache.commons.codec.digest.HmacUtilsTest#testSha1HMacFail
109,org.apache.commons.codec.digest.HmacAlgorithmsTest#testInitializedMac[HmacMD5]
110,org.apache.commons.codec.language.ColognePhoneticTest#testEncodeNull
111,org.apache.commons.codec.binary.HexTest#testEncodeStringEmpty
112,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_STEPHEN_STEVEN_SuccessfullyMatched
113,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_WithSpaces_SuccessfullyRemovedAndSpacesInvariant
114,org.apache.commons.codec.language.DoubleMetaphoneTest#testCodec184
115,org.apache.commons.codec.digest.CryptTest#testCrypt
116,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_CATHERINE_KATHRYN_SuccessfullyMatched
117,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesIso8859_1
118,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA-256]
119,org.apache.commons.codec.digest.HmacUtilsTest#testInitializedMac
120,org.apache.commons.codec.binary.HexTest#testDecodeByteArrayEmpty
121,org.apache.commons.codec.digest.Sha256CryptTest#testSha2CryptRounds
122,org.apache.commons.codec.binary.Base64Test#testEncodeOverMaxSize
123,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[MD2]
124,org.apache.commons.codec.language.NysiisTest#testTrueVariant
125,org.apache.commons.codec.language.ColognePhoneticTest#testVariationsMella
126,org.apache.commons.codec.language.DoubleMetaphoneTest#testEncodeWithInvalidObject
127,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailInputStream[HmacMD5]
128,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Forenames_SEAN_JOHN_MatchExpected
129,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testAdjacentCodes
130,org.apache.commons.codec.language.MetaphoneTest#testWordEndingInMB
131,org.apache.commons.codec.binary.Base64InputStreamTest#testAvailable
132,org.apache.commons.codec.DecoderExceptionTest#testConstructor0
133,org.apache.commons.codec.binary.StringUtilsTest#testEqualsCS1
134,org.apache.commons.codec.binary.Base64Test#testCodec112
135,org.apache.commons.codec.net.URLCodecTest#testDecodeWithNullArray
136,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testEncodeNull
137,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA3-512]
138,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA-384]
139,org.apache.commons.codec.language.SoundexTest#testUsEnglishStatic
140,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_FRANCISZEK_FRANCES_SuccessfullyMatched
141,org.apache.commons.codec.language.SoundexTest#testEncodeBatch3
142,org.apache.commons.codec.digest.UnixCryptTest#testUnicCryptInvalidSalt
143,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testNegativeIndexForRuleMatchIndexOutOfBoundsException
144,org.apache.commons.codec.digest.HmacUtilsTest#testSha256HMac
145,org.apache.commons.codec.binary.Base32Test#testBase32Samples
146,org.apache.commons.codec.binary.Base32InputStreamTest#testSkipBig
147,org.apache.commons.codec.language.SoundexTest#testEncodeIgnoreApostrophes
148,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailByteArray[HmacSHA256]
149,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailInputStream[HmacSHA1]
150,org.apache.commons.codec.digest.Apr1CryptTest#testApr1CryptExplicitCall
151,org.apache.commons.codec.language.NysiisTest#testLocaleIndependence
152,org.apache.commons.codec.language.SoundexTest#testBadCharacters
153,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompareNameNullSpace_ReturnsFalseSuccessfully
154,org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteArrayBoolean_ToUpperCase
155,org.apache.commons.codec.binary.HexTest#testDecodeHexStringOddCharacters
156,org.apache.commons.codec.net.BCodecTest#testNullInput
157,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SEAN_SHAUN_SuccessfullyMatched
158,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testEncodeEmpty
159,org.apache.commons.codec.digest.HmacAlgorithmsTest#testGetHmacEmptyKey[HmacSHA256]
160,org.apache.commons.codec.language.bm.PhoneticEngineTest#testEncode[Renault-rYnDlt|rYnalt|rYnult|rinDlt|rinalt|rinolt|rinult-ASHKENAZI-APPROX]
161,org.apache.commons.codec.binary.BinaryCodecTest#testToAsciiBytes
162,org.apache.commons.codec.net.QuotedPrintableCodecTest#testUltimateSoftBreak
163,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomNameTN11111111
164,org.apache.commons.codec.binary.Base64Test#testConstructors
165,org.apache.commons.codec.digest.CryptTest#testCryptWithEmptySalt
166,org.apache.commons.codec.digest.Apr1CryptTest#testApr1CryptStrings
167,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesUtf16Le
168,org.apache.commons.codec.binary.Base64InputStreamTest#testSkipBig
169,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteArray[SHA-512]
170,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDecodeInvalid
171,org.apache.commons.codec.digest.PureJavaCrc32CTest#testIncreasing
172,org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest#testSolrSEPHARDIC
173,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testLongestEnglishSurname
