rank,test
1,org.apache.commons.codec.digest.DigestUtilsTest#testMd2Length
2,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testInvalidLangIllegalStateException
3,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testAsciiEncodeNotEmpty2Letters
4,org.apache.commons.codec.binary.Base64Test#testByteToStringVariations
5,org.apache.commons.codec.language.NysiisTest#testRule7
6,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestFile[SHA-256]
7,org.apache.commons.codec.binary.HexTest#testDecodeByteBufferEmpty
8,org.apache.commons.codec.digest.PureJavaCrc32CTest#testOnes
9,org.apache.commons.codec.binary.Base32InputStreamTest#testCodec105
10,org.apache.commons.codec.binary.Base64Test#testUrlSafe
11,org.apache.commons.codec.binary.Base32Test#testRandomBytes
12,org.apache.commons.codec.binary.BinaryCodecTest#testFromAsciiCharArray
13,org.apache.commons.codec.binary.Base32Test#testBase32SamplesNonDefaultPadding
14,org.apache.commons.codec.binary.HexTest#testEncodeHexByteBufferHelloWorldLowerCaseHex
15,org.apache.commons.codec.binary.HexTest#testDecodeStringEmpty
16,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA3-256]
17,org.apache.commons.codec.language.ColognePhoneticTest#testVariationsMella
18,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SurnamesCornerCase_MURPHY_NoSpace_NoMatch
19,org.apache.commons.codec.language.SoundexTest#testUsMappingOWithDiaeresis
20,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_11_Returns_3_Successfully
21,org.apache.commons.codec.net.QuotedPrintableCodecTest#testEncodeNull
22,org.apache.commons.codec.digest.Md5CryptTest#testMd5CryptNullData
23,org.apache.commons.codec.net.URLCodecTest#testDecodeInvalid
24,org.apache.commons.codec.digest.Sha256CryptTest#testSha256CryptWithEmptySalt
25,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexInputStream[HmacSHA512]
26,org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptBytes
27,org.apache.commons.codec.digest.HmacAlgorithmsTest#testGetHmacEmptyKey[HmacSHA384]
28,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testAdjacentCodes
29,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testAccentedCharacterFolding
30,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_WithSpaces_SuccessfullyRemovedAndSpacesInvariant
31,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surnames_MURPHY_LYNCH_NoMatchExpected
32,org.apache.commons.codec.language.SoundexTest#testNewInstance3
33,org.apache.commons.codec.binary.Base64Test#testBase64AtBufferEnd
34,org.apache.commons.codec.binary.Base64Codec13Test#testStaticEncodeChunked
35,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[MD2]
36,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestFile[SHA-1]
37,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetFirstLast3_PETE_Returns_PETE
38,org.apache.commons.codec.digest.UnixCryptTest#testCtor
39,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testAccentRemoval_AllLower_SuccessfullyRemoved
40,org.apache.commons.codec.digest.DigestUtilsTest#testSha256
41,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDecodeStringWithNull
42,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_ROSOCHOWACIEC_ROSOKHOVATSETS_SuccessfullyMatched
43,org.apache.commons.codec.digest.Sha256CryptTest#testSha256CryptNullData
44,org.apache.commons.codec.binary.Base32Test#testSingleCharEncoding
45,org.apache.commons.codec.language.MetaphoneTest#testSHAndSIOAndSIAToX
46,org.apache.commons.codec.net.URLCodecTest#testDecodeWithNullArray
47,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testGetMessageDigest[SHA3-256]
48,org.apache.commons.codec.digest.HmacAlgorithmsTest#testInitializedMac[HmacMD5]
49,org.apache.commons.codec.digest.HmacAlgorithmsTest#testInitializedMac[HmacSHA256]
50,org.apache.commons.codec.digest.DigestUtilsTest#testSha384
51,org.apache.commons.codec.net.QCodecTest#testEncodeObjects
52,org.apache.commons.codec.language.SoundexTest#testSoundexUtilsNullBehaviour
53,org.apache.commons.codec.binary.Base32Test#testRandomBytesChunked
54,org.apache.commons.codec.binary.HexTest#testDecodeHexCharArrayOddCharacters1
55,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailInputStream[HmacSHA512]
56,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacString[HmacSHA512]
57,org.apache.commons.codec.language.SoundexTest#testUsMappingEWithAcute
58,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testSoundexBasic
59,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteArray[MD2]
60,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesUtf8
61,org.apache.commons.codec.binary.Base64Test#testUUID
62,org.apache.commons.codec.language.bm.PhoneticEngineTest#testEncode[Renault-rinD|rinDlt|rina|rinalt|rino|rinolt|rinu|rinult-GENERIC-APPROX]
63,org.apache.commons.codec.binary.Base64Codec13Test#testBinaryDecoder
64,org.apache.commons.codec.language.NysiisTest#testOthers
65,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailByteArray[HmacSHA256]
66,org.apache.commons.codec.digest.HmacAlgorithmsTest#testGetHmacEmptyKey[HmacSHA256]
67,org.apache.commons.codec.StringEncoderComparatorTest#testComparatorWithSoundex
68,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray[HmacSHA512]
69,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDefaultEncoding
70,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Forenames_UNA_OONAGH_ShouldSuccessfullyMatchButDoesNot
71,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestFile[MD2]
72,org.apache.commons.codec.language.NysiisTest#testRule5
73,org.apache.commons.codec.binary.Base64Test#testRfc4648Section10DecodeWithCrLf
74,org.apache.commons.codec.language.ColognePhoneticTest#testVariationsMeyer
75,org.apache.commons.codec.binary.Base64Test#testDecodeWithInnerPad
76,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testSoundexBasic3
77,org.apache.commons.codec.digest.DigestUtilsTest#testShaUpdateWithString
78,org.apache.commons.codec.binary.Base64OutputStreamTest#testBase64EmptyOutputStreamPemChunkSize
79,org.apache.commons.codec.binary.HexTest#testEncodeByteArrayEmpty
80,org.apache.commons.codec.language.SoundexTest#testEncodeIgnoreHyphens
81,org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest#testCompatibilityWithOriginalVersion
82,org.apache.commons.codec.digest.DigestUtilsTest#testSha1UpdateWithString
83,org.apache.commons.codec.binary.BaseNCodecTest#testIsInAlphabetByteArrayBoolean
84,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompareNameToSingleLetter_KARL_C_DoesNotMatch
85,org.apache.commons.codec.binary.Base64Test#testObjectDecodeWithInvalidParameter
86,org.apache.commons.codec.binary.Base64Test#testRfc4648Section10DecodeEncode
87,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDecodeWithNullArray
88,org.apache.commons.codec.digest.DigestUtilsTest#testSha512HexInputStream
89,org.apache.commons.codec.net.QuotedPrintableCodecTest#testEncodeObjects
90,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailString[HmacSHA512]
91,org.apache.commons.codec.language.MetaphoneTest#testEncodeWithInvalidObject
92,org.apache.commons.codec.language.RefinedSoundexTest#testNewInstance2
93,org.apache.commons.codec.digest.PureJavaCrc32CTest#testIncreasing
94,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testEncodeNull
95,org.apache.commons.codec.language.DoubleMetaphoneTest#testIsDoubleMetaphoneEqualWithMATCHES
96,org.apache.commons.codec.binary.HexTest#testEncodeHexByteArrayEmpty
97,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedExamples
98,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailByteArray[HmacSHA512]
99,org.apache.commons.codec.language.SoundexTest#testWikipediaAmericanSoundex
100,org.apache.commons.codec.language.ColognePhoneticTest#testHyphen
101,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexInputStream[HmacSHA256]
102,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailInputStream[HmacMD5]
103,org.apache.commons.codec.binary.StringUtilsTest#testNewStringUtf16Be
104,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_LongSurnames_MORIARTY_OMUIRCHEARTAIGH_DoesNotSuccessfulMatch
105,org.apache.commons.codec.binary.Base64Codec13Test#testStaticEncode
106,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDecodeInvalid
107,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailString[HmacSHA256]
108,org.apache.commons.codec.net.QuotedPrintableCodecTest#testUltimateSoftBreak
109,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetEncoding_NoSpace_to_Nothing
110,org.apache.commons.codec.digest.Apr1CryptTest#testApr1CryptWithEmptySalt
111,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacByteArary[HmacSHA256]
112,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacString[HmacSHA256]
113,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailInputStream[HmacSHA1]
114,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqualKnight
