rank,test
1,org.apache.commons.codec.digest.CryptTest#testCryptWithEmptySalt
2,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[SHA3-384]
3,org.apache.commons.codec.language.SoundexTest#testNewInstance3
4,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testisEncodeEquals_CornerCase_SecondNameNothing_ReturnsFalse
5,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSpeedCheck
6,org.apache.commons.codec.digest.DigestUtilsTest#testInternalNoSuchAlgorithmException
7,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testisEncodeEquals_CornerCase_SecondNameJustSpace_ReturnsFalse
8,org.apache.commons.codec.language.bm.RuleTest#testPhonemeComparedToLaterIsNegative
9,org.apache.commons.codec.digest.Sha256CryptTest#testSha256CryptStrings
10,org.apache.commons.codec.language.Caverphone1Test#testEndMb
11,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_SZLAMAWICZ_SHLAMOVITZ_SuccessfullyMatched
12,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_11_Returns_3_Successfully
13,org.apache.commons.codec.language.RefinedSoundexTest#testNewInstance2
14,org.apache.commons.codec.digest.Sha512CryptTest#testSha2CryptRounds
15,org.apache.commons.codec.digest.HmacAlgorithmsTest#testGetHmacNullKey[HmacMD5]
16,org.apache.commons.codec.language.MetaphoneTest#testIsMetaphoneEqual2
17,org.apache.commons.codec.digest.HmacUtilsTest#testInternalNoSuchAlgorithmException
18,org.apache.commons.codec.digest.Apr1CryptTest#testApr1CryptNullData
19,org.apache.commons.codec.digest.Sha256CryptTest#testSha256CryptExplicitCall
20,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_OSULLIVAN_OSUILLEABHAIN_SuccessfulMatch
21,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailString[HmacMD5]
22,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacString[HmacSHA512]
23,org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptNullData
24,org.apache.commons.codec.language.SoundexTest#testBadCharacters
25,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testAlgorithm[MD2]
26,org.apache.commons.codec.net.QCodecTest#testUTF8RoundTrip
27,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_10_Returns3_Successfully
28,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestByteBuffer[SHA-384]
29,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest#testDigestInputStream[SHA-256]
30,org.apache.commons.codec.language.MetaphoneTest#testTCH
31,org.apache.commons.codec.language.NysiisTest#testTranan
32,org.apache.commons.codec.binary.Base64Test#testCodec68
33,org.apache.commons.codec.binary.HexTest#testDecodeByteBufferObjectEmpty
34,org.apache.commons.codec.language.MetaphoneTest#testTIOAndTIAToX
35,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Surname_LEWINSKY_LEVINSKI_SuccessfullyMatched
36,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testEncodeIgnoreTrimmable
37,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacFailString[HmacSHA512]
38,org.apache.commons.codec.digest.HmacUtilsTest#testInitializedMac
39,org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteArrayOfZeroes
40,org.apache.commons.codec.language.bm.PhoneticEngineTest#testEncode[Renault-rinDlt-ASHKENAZI-APPROX]
41,org.apache.commons.codec.language.bm.PhoneticEngineTest#testEncode[Renault-rYnDlt|rYnalt|rYnult|rinDlt|rinalt|rinolt|rinult-ASHKENAZI-APPROX]
42,org.apache.commons.codec.language.Caverphone1Test#testLocaleIndependence
43,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testInvalidLangIllegalStateException
44,org.apache.commons.codec.language.DoubleMetaphoneTest#testIsDoubleMetaphoneEqualExtended3
45,org.apache.commons.codec.language.Caverphone1Test#testEncodeEmpty
46,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testRemoveVowel__AIDAN_Returns_ADN
47,org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomNameTTA1111111
48,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testEncodeGna
49,org.apache.commons.codec.digest.DigestUtilsTest#testSha1Hex
50,org.apache.commons.codec.binary.BinaryCodecTest#testEncodeByteArray
51,org.apache.commons.codec.language.RefinedSoundexTest#testEncodeEmpty
52,org.apache.commons.codec.binary.Base64Test#testDecodePadMarkerIndex2
53,org.apache.commons.codec.language.NysiisTest#testRule4Dot1
54,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexString[HmacSHA1]
55,org.apache.commons.codec.language.NysiisTest#testEncodeEmpty
56,org.apache.commons.codec.net.BCodecTest#testDecodeStringWithNull
57,org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteBufferOfZeroes
58,org.apache.commons.codec.DecoderExceptionTest#testConstructorThrowable
59,org.apache.commons.codec.binary.HexTest#testEncodeHexByteString_ByteArrayBoolean_ToUpperCase
60,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDefaultEncoding
61,org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetEncoding_NoSpace_to_Nothing
62,org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testAccentedCharacterFolding
63,org.apache.commons.codec.language.SoundexTest#testEncodeNull
64,org.apache.commons.codec.DecoderExceptionTest#testConstructorString
65,org.apache.commons.codec.digest.HmacUtilsTest#testHmacMd5Hex
66,org.apache.commons.codec.binary.BinaryCodecTest#testEncodeObjectNull
67,org.apache.commons.codec.binary.Base64Test#testUUID
68,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testNegativeIndexForRuleMatchIndexOutOfBoundsException
69,org.apache.commons.codec.binary.HexTest#testEncodeHexByteBufferEmpty
70,org.apache.commons.codec.language.bm.LanguageGuessingTest#testLanguageGuessing[Čapek-czech-{2}]
71,org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray[HmacSHA256]
72,org.apache.commons.codec.net.QCodecTest#testInvalidEncoding
73,org.apache.commons.codec.digest.HmacAlgorithmsTest#testHmacHexFailString[HmacSHA384]
74,org.apache.commons.codec.binary.StringUtilsTest#testGetBytesUncheckedBadName
75,org.apache.commons.codec.language.Caverphone2Test#testEncodeNull
