rank,test
1,org.joda.time.TestTimeOfDay_Basics#testWithFieldAdded5
2,org.joda.time.convert.TestLongConverter#testSingleton
3,org.joda.time.TestTimeOfDay_Constructors#testConstructor_int_int_int
4,org.joda.time.TestMutableInterval_Basics#testClone
5,org.joda.time.TestTimeOfDay_Constructors#testConstructor_int_int_int_nullChronology
6,org.joda.time.TestYearMonthDay_Properties#testPropertyAddWrapFieldDay
7,org.joda.time.TestLocalDateTime_Basics#testWithFieldAdded_DurationFieldType_int_1
8,org.joda.time.TestMutableDateTime_Adds#testTest
9,org.joda.time.TestPartial_Basics#testIsAfter_TOD
10,org.joda.time.TestParseISO#testSpecTimeReducedPrecisionH
11,org.joda.time.TestDateMidnight_Properties#testPropertySetMonthOfYear
12,org.joda.time.format.TestISODateTimeFormat_Fields#testForFields_weekBased_YW
13,org.joda.time.TestLocalTime_Basics#testWithFieldAdded_DurationFieldType_int_6
14,org.joda.time.TestDateTime_Basics#testEqualsHashCode
15,org.joda.time.TestYearMonthDay_Properties#testPropertyGetMaxMinValuesYear
16,org.joda.time.TestMutablePeriod_Updates#testSetPeriod_RD2
17,org.joda.time.TestYearMonthDay_Basics#testToDateTimeAtMidnight
18,org.joda.time.convert.TestReadableIntervalConverter#testGetDurationMillis_Object
19,org.joda.time.chrono.TestEthiopicChronology#testFactoryUTC
20,org.joda.time.TestDateTime_Basics#testMinusMillis_int
21,org.joda.time.format.TestISODateTimeFormat_Fields#testForFields_time_HM
22,org.joda.time.TestDurationFieldType#test_weeks
23,org.joda.time.format.TestDateTimeFormatter#testParseLocalDate_simple
24,org.joda.time.TestMutablePeriod_Basics#testTest
25,org.joda.time.field.TestMillisDurationField#test_getValueAsLong_long
26,org.joda.time.TestMutableDateTime_Properties#testPropertySetWeekOfWeekyear
27,org.joda.time.TestPeriod_Basics#testWithField1
28,org.joda.time.TestMutableInterval_Basics#testContains_RInterval
29,org.joda.time.format.TestPeriodFormat#test_wordBased_de_formatStandard
30,org.joda.time.TestPeriod_Basics#testWith
31,org.joda.time.TestMutableInterval_Updates#testSetStartMillis_long1
32,org.joda.time.TestYearMonthDay_Constructors#testConstructor_nullObject_Chronology
33,org.joda.time.TestLocalDateTime_Basics#testProperty
34,org.joda.time.format.TestISODateTimeFormat#testFormat_basicDateTimeNoMillis
35,org.joda.time.TestSerialization#testSerializedTimeOfDay
36,org.joda.time.tz.TestFixedDateTimeZone#testEquals
37,org.joda.time.TestLocalTime_Constructors#testFactory_FromCalendarFields_Calendar
38,org.joda.time.TestLocalDate_Basics#testGetValue_int
39,org.joda.time.format.TestDateTimeFormatterBuilder#test_appendFixedSignedDecimal
40,org.joda.time.convert.TestReadableInstantConverter#testToString
41,org.joda.time.TestPeriod_Basics#testToStandardWeeks_years
42,org.joda.time.TestPeriod_Basics#testEqualsHashCode
43,org.joda.time.TestDateTimeZone#testGetNameNullKey
44,org.joda.time.TestYearMonth_Constructors#testConstructor_int_int
45,org.joda.time.field.TestPreciseDateTimeField#test_set_long_int
46,org.joda.time.TestMutablePeriod_Updates#testMergePeriod_RP3
47,org.joda.time.field.TestBaseDateTimeField#test_getAsShortText_long
48,org.joda.time.TestDateTimeComparator#testInvalidObj
49,org.joda.time.field.TestPreciseDurationDateTimeField#test_add_long_int
50,org.joda.time.TestDateTimeComparator#testNullDT
51,org.joda.time.TestInstant_Basics#testPlus_long
52,org.joda.time.format.TestDateTimeFormatter#testPrinterParserMethods
53,org.joda.time.TestDuration_Basics#testToPeriod_PeriodType
54,org.joda.time.format.TestISODateTimeFormat#testFormat_basicTTime
55,org.joda.time.format.TestPeriodFormatter#testPrint_writerMethods
56,org.joda.time.format.TestISOPeriodFormatParsing#testParseStandard5
57,org.joda.time.TestMutableInterval_Updates#testSetPeriodBeforeEnd_RI3
58,org.joda.time.field.TestPreciseDurationDateTimeField#test_roundHalfFloor_long
59,org.joda.time.TestYearMonth_Constructors#testConstructor_ObjectString2
60,org.joda.time.TestMutableInterval_Updates#testSetInterval_RI_RI1
61,org.joda.time.TestDateTime_Basics#testMinusMinutes_int
62,org.joda.time.TestDateTime_Basics#testMinusDays_int
63,org.joda.time.TestDateTime_Basics#testToString_String_Locale
64,org.joda.time.format.TestDateTimeFormat#testFormat_dayOfWeekShortText
65,org.joda.time.format.TestPeriodFormat#testSubclassableConstructor
66,org.joda.time.TestYearMonthDay_Properties#testPropertyHashCode
67,org.joda.time.TestYearMonthDay_Basics#testWithChronologyRetainFields_sameChrono
68,org.joda.time.TestMutablePeriod_Constructors#testConstructor_long2
69,org.joda.time.TestInterval_Constructors#testConstructor_Object6
70,org.joda.time.field.TestPreciseDateTimeField#test_getMinimumValue_long
71,org.joda.time.TestLocalDateTime_Properties#testPropertyAddToCopyYear
72,org.joda.time.TestYearMonthDay_Properties#testPropertyAddMonth
73,org.joda.time.TestPartial_Basics#testWithout4
74,org.joda.time.TestSeconds#testPlus_int
75,org.joda.time.TestPeriod_Basics#testWithPeriodType4
76,org.joda.time.format.TestPeriodFormatterBuilder#testFormatPrintZeroRarelyFirstYears
77,org.joda.time.field.TestPreciseDateTimeField#test_getMinimumValue_RP
78,org.joda.time.TestIllegalFieldValueException#testOtherConstructors
79,org.joda.time.TestYearMonth_Basics#testToString
80,org.joda.time.TestMutableDateTime_Constructors#testConstructor_badconverterObject
81,org.joda.time.TestYearMonth_Basics#testToInterval_Zone
82,org.joda.time.TestParseISO#testSpecTruncatedD
83,org.joda.time.TestMutablePeriod_Constructors#testConstructor_RI_RD1
84,org.joda.time.format.TestISODateTimeFormatParsing#test_dateParser
85,org.joda.time.TestYearMonthDay_Constructors#testConstructor_ObjectString2
86,org.joda.time.TestLocalDateTime_Properties#testPropertyCompareToYear
87,org.joda.time.TestDateTime_Basics#testWithZone_DateTimeZone
88,org.joda.time.field.TestMillisDurationField#testSerialization
89,org.joda.time.format.TestDateTimeFormatStyle#testForStyle_fullDateTime
90,org.joda.time.format.TestDateTimeFormatter#testParseDateTime_zone
91,org.joda.time.field.TestPreciseDurationDateTimeField#test_getAsShortText_long_Locale
92,org.joda.time.TestDateTime_Constructors#testConstructor_Object_nullChronology
93,org.joda.time.TestLocalDate_Properties#testPropertySetCopyMonth
94,org.joda.time.TestLocalDate_Basics#testWithFieldAdded_DurationFieldType_int_5
95,org.joda.time.format.TestISODateTimeFormat#testFormat_basicDateTime
96,org.joda.time.TestMutablePeriod_Constructors#testConstructor_RI_RI_PeriodType2
97,org.joda.time.TestDays#testToStandardWeeks
98,org.joda.time.TestMutableInterval_Updates#testSetEnd_RI2
99,org.joda.time.TestDateMidnight_Constructors#testConstructor_int_int_int_DateTimeZone
100,org.joda.time.format.TestPeriodFormat#test_wordBased_nl_parseTwoFields
101,org.joda.time.TestDateTimeZoneCutover#test_getOffsetFromLocal_Gaza
102,org.joda.time.TestDateTimeFieldType#test_halfdayOfDay
103,org.joda.time.chrono.TestCopticChronology#testSampleDate
104,org.joda.time.TestYears#testFactory_yearsBetween_RPartial
105,org.joda.time.TestDateTimeZone#testDefaultSecurity
106,org.joda.time.TestChronology#testToString
107,org.joda.time.TestLocalDateTime_Basics#testIsSupported_DurationFieldType
108,org.joda.time.format.TestDateTimeFormat#testFormatParse_textMonthJanShortLowerCase_UK
109,org.joda.time.TestPeriod_Basics#testNormalizedStandard_periodType_yearMonth3
110,org.joda.time.TestInterval_Constructors#testConstructor_long_long1
111,org.joda.time.TestLocalDateTime_Properties#testPropertyGetMaxMinValuesDay
112,org.joda.time.TestInterval_Constructors#testConstructor_RI_RI_zones
113,org.joda.time.field.TestPreciseDateTimeField#test_getAsShortText_long_Locale
114,org.joda.time.convert.TestConverterManager#testAddPeriodConverter3
115,org.joda.time.TestYearMonthDay_Basics#testToDateTime_TOD_Zone
116,org.joda.time.TestMutableDateTime_Basics#testProperty
117,org.joda.time.TestPeriod_Basics#testWithFieldAdded1
118,org.joda.time.format.TestISODateTimeFormat_Fields#testForFields_calBased_YMD_unmodifiable
119,org.joda.time.TestMinutes#testToStandardHours
120,org.joda.time.format.TestPeriodFormat#test_wordBased_nl_formatStandard
121,org.joda.time.TestLocalDateTime_Basics#testPlusMonths_int
122,org.joda.time.TestLocalTime_Basics#testWithFieldAdded_DurationFieldType_int_3
123,org.joda.time.format.TestISODateTimeFormatParsing#test_basicDate
124,org.joda.time.field.TestBaseDateTimeField#test_set_long_String_Locale
125,org.joda.time.TestYearMonth_Basics#testToString_String_Locale
126,org.joda.time.TestMutablePeriod_Constructors#testConstructor_long_PeriodType_Chronology3
127,org.joda.time.TestYearMonthDay_Basics#testGetFieldTypes
128,org.joda.time.TestMutableDateTime_Basics#testGet_DateTimeField
129,org.joda.time.chrono.TestEthiopicChronology#testDurationYear
130,org.joda.time.TestMutableDateTime_Properties#testPropertyGetWeekyear
131,org.joda.time.TestMutablePeriod_Constructors#testConstructor_long_long_Chronology1
132,org.joda.time.TestLocalDateTime_Properties#testPropertyAddWrapFieldToCopyMinute
133,org.joda.time.TestDateMidnight_Properties#testPropertyRemainderMonthOfYear
134,org.joda.time.TestHours#testGetPeriodType
135,org.joda.time.TestHours#testToString
136,org.joda.time.TestDateTimeFieldType#test_minuteOfHour
137,org.joda.time.TestInstant_Basics#testIsBeforeNow
138,org.joda.time.TestPeriod_Constructors#testConstructor_Object_PeriodType4
139,org.joda.time.format.TestPeriodFormat#test_wordBased_pt_formatTwoFields
140,org.joda.time.TestLocalDate_Properties#testPropertyEquals
141,org.joda.time.TestPeriod_Basics#testToDurationTo
142,org.joda.time.field.TestPreciseDateTimeField#test_getMaximumValue_RP
143,org.joda.time.TestDateTime_Constructors#testConstructor_nullObject_DateTimeZone
144,org.joda.time.TestDateTimeComparator#testListMinute
145,org.joda.time.TestTimeOfDay_Constructors#testConstructor_Chronology
146,org.joda.time.TestDateTime_Constructors#testConstructor_nullObject_Chronology
147,org.joda.time.TestMonths#testPlus_Months
148,org.joda.time.TestTimeOfDay_Properties#testPropertyGetMaxMinValuesSecond
149,org.joda.time.TestYearMonthDay_Constructors#testConstructor_nullChronology
150,org.joda.time.TestYearMonth_Properties#testPropertyAddWrapFieldMonth
151,org.joda.time.field.TestPreciseDurationField#testSerialization
152,org.joda.time.field.TestBaseDateTimeField#test_getMinimumValue_RP
153,org.joda.time.TestDateTime_Constructors#testConstructor_int_int_int_int_int_int_int_Chronology
154,org.joda.time.TestYearMonth_Constructors#testConstructor_ObjectStringEx2
155,org.joda.time.TestMutablePeriod_Updates#testSetPeriod_long_long2
156,org.joda.time.TestIllegalFieldValueException#testGJCutover
157,org.joda.time.TestMutablePeriod_Constructors#testConstructor_RI_RI3
158,org.joda.time.TestLocalDateTime_Constructors#testFactory_FromCalendarFields
159,org.joda.time.TestLocalDateTime_Properties#testPropertyAddToCopyMilli
160,org.joda.time.TestDateMidnight_Basics#testToDateTime_DateTimeZone
161,org.joda.time.TestLocalTime_Properties#testPropertySetTextMilli
162,org.joda.time.TestYearMonthDay_Constructors#testConstructor_Object_nullChronology
163,org.joda.time.TestMutableInterval_Constructors#testConstructor_Object6
164,org.joda.time.field.TestScaledDurationField#test_getValueAsLong_long_long
165,org.joda.time.chrono.TestIslamicChronology#testEra
166,org.joda.time.TestYearMonthDay_Basics#testToDateMidnight
167,org.joda.time.TestYearMonthDay_Basics#testToString_String_Locale
168,org.joda.time.TestLocalDate_Constructors#testConstructor_int_int_int_Chronology
169,org.joda.time.TestMutableInterval_Constructors#testConstructor_RI_RI7
170,org.joda.time.format.TestISODateTimeFormatParsing#test_date
171,org.joda.time.convert.TestConverterManager#testAddInstantConverter3
172,org.joda.time.TestDateMidnight_Properties#testPropertyEqualsHashCodeStrict
173,org.joda.time.TestLocalDateTime_Constructors#testConstructor_int_int_int_int_int_int
174,org.joda.time.TestLocalTime_Basics#testWithFieldAdded_DurationFieldType_int_4
175,org.joda.time.TestTimeOfDay_Basics#testToDateTime_nullRI
176,org.joda.time.convert.TestConverterManager#testRemoveIntervalConverter2
177,org.joda.time.format.TestDateTimeFormatStyle#testForStyle_mediumTime
178,org.joda.time.TestTimeOfDay_Properties#testPropertyAddWrapFieldHour
179,org.joda.time.TestDateTime_Basics#testPlusMinutes_int
180,org.joda.time.TestDateMidnight_Basics#testToDateTime_Chronology
181,org.joda.time.convert.TestStringConverter#testGetInstantMillis_Object
182,org.joda.time.format.TestISODateTimeFormatParsing#test_weekDate
183,org.joda.time.format.TestISODateTimeFormatParsing#test_weekDateTimeNoMillis
184,org.joda.time.format.TestISODateTimeFormat_Fields#testForFields_time_H
185,org.joda.time.TestMutablePeriod_Constructors#testConstructor_RI_RI4
186,org.joda.time.TestMutablePeriod_Constructors#testConstructor_long_long2
187,org.joda.time.TestYearMonth_Properties#testPropertyGetMonth
188,org.joda.time.TestMutableDateTime_Basics#testToDate
189,org.joda.time.field.TestMillisDurationField#test_getType
190,org.joda.time.TestLocalDate_Constructors#testConstructor_ObjectString2
191,org.joda.time.TestLocalDate_Basics#testWithField_DateTimeFieldType_int_2
192,org.joda.time.TestPeriod_Basics#testGetPeriodType
193,org.joda.time.TestDateTime_Properties#testPropertySetDayOfWeek
194,org.joda.time.TestDateMidnight_Properties#testPropertyEqualsHashCodeLenient
195,org.joda.time.TestDuration_Basics#testToStandardHours
196,org.joda.time.field.TestOffsetDateTimeField#test_getAsText_int_Locale
197,org.joda.time.TestLocalTime_Constructors#testConstructor_long_nullChronology
198,org.joda.time.format.TestISODateTimeFormatParsing#test_timeNoMillis
199,org.joda.time.format.TestISODateTimeFormat_Fields#testForFields_weekBased_YD
200,org.joda.time.format.TestISOPeriodFormatParsing#testParseStandard9
201,org.joda.time.TestPeriod_Constructors#testConstructor_long_long1
202,org.joda.time.field.TestUnsupportedDateTimeField#testMethodsThatShouldAlwaysReturnNull
203,org.joda.time.TestTimeOfDay_Constructors#testConstructor_Object1
204,org.joda.time.field.TestPreciseDurationDateTimeField#test_addWrapField_long_int
205,org.joda.time.TestPeriodType#testMaskSeconds
206,org.joda.time.TestMinutes#testConstants
207,org.joda.time.TestLocalDateTime_Properties#testPropertyAddWrapFieldToCopyMilli
208,org.joda.time.TestYearMonthDay_Constructors#testConstructor_Chronology
209,org.joda.time.TestMutableInterval_Updates#testSetInterval_RInterval2
210,org.joda.time.format.TestPeriodFormat#test_wordBased_nl_FormatOneField
211,org.joda.time.format.TestPeriodFormatterBuilder#testFormatPrintZeroRarelyFirstWeeks
212,org.joda.time.TestPartial_Properties#testPropertyGetMinute
213,org.joda.time.TestYearMonth_Properties#testPropertySetTextYear
214,org.joda.time.format.TestISODateTimeFormatParsing#test_hourMinute
215,org.joda.time.convert.TestDateConverter#testGetPartialValues
216,org.joda.time.convert.TestConverterManager#testGetInstantConverterBadMultipleMatches
217,org.joda.time.TestInterval_Constructors#testConstructor_long_long_nullChronology
218,org.joda.time.field.TestPreciseDurationDateTimeField#test_toString
219,org.joda.time.TestLocalDate_Constructors#testConstructor_ObjectStringEx7
220,org.joda.time.TestYearMonth_Basics#testWithField
221,org.joda.time.convert.TestCalendarConverter#testGetChronology_Object_Zone
222,org.joda.time.chrono.TestEthiopicChronology#testWithZone
223,org.joda.time.TestLocalDateTime_Properties#testPropertyGetMaxMinValuesMinute
224,org.joda.time.TestDateTimeZoneCutover#test_DateTime_roundFloor_minuteOfHour_NewYork_Autumn_postCutover
225,org.joda.time.TestPeriod_Basics#testWithPeriodType2
226,org.joda.time.TestDuration_Basics#testWithDurationAdded_long_int3
227,org.joda.time.TestMutableInterval_Updates#testSetStart_RI2
228,org.joda.time.TestMutableDateTime_Adds#testAddYears_int1
229,org.joda.time.TestSerialization#testSerializedDateTimeZoneUTC
230,org.joda.time.TestPartial_Basics#testToString5
231,org.joda.time.TestInterval_Basics#testEqualsHashCodeStrict
232,org.joda.time.TestDateTimeZone#testForID_String
233,org.joda.time.TestDateTime_Basics#testWithTime_int_int_int
234,org.joda.time.TestPeriod_Basics#testWithPeriodType3
235,org.joda.time.TestMutableDateTime_Sets#testSetChronology_Chronology2
236,org.joda.time.TestLocalDateTime_Basics#testIsEqual_LocalDateTime
237,org.joda.time.TestMonthDay_Basics#testPlusMonths_int
238,org.joda.time.format.TestDateTimeFormatter#testParseMutableDateTime_offsetParsed
239,org.joda.time.format.TestPeriodFormatter#testWithGetLocaleMethods
240,org.joda.time.TestLocalTime_Constructors#testConstructor
241,org.joda.time.TestChronology#testEqualsHashCode_Strict
242,org.joda.time.TestSeconds#testGetMethods
243,org.joda.time.field.TestScaledDurationField#test_isSupported
244,org.joda.time.chrono.TestBuddhistChronology#testFactory_Zone
245,org.joda.time.format.TestPeriodFormatterBuilder#testFormatAppend_PrinterParser_null_Parser
246,org.joda.time.TestPeriod_Basics#testToStandardHours_months
247,org.joda.time.TestMutableDateTime_Constructors#testConstructor_int_int_int_int_int_int_int
248,org.joda.time.TestInstant_Basics#testWithDurationAdded_long_int
249,org.joda.time.TestYearMonth_Constructors#testConstructor_nullChronology
250,org.joda.time.TestYearMonth_Constructors#testConstructor_long2_Chronology
251,org.joda.time.TestPeriod_Basics#testIsSupported
252,org.joda.time.convert.TestNullConverter#testGetDurationMillis_Object
253,org.joda.time.TestInterval_Basics#testContainsNow
254,org.joda.time.TestTimeOfDay_Basics#testPlusMinutes_int
255,org.joda.time.TestYearMonthDay_Basics#testPlusYears_int
256,org.joda.time.TestLocalTime_Constructors#testConstructor_Object2_Chronology
257,org.joda.time.TestMonthDay_Basics#testIsBefore_MD
258,org.joda.time.tz.TestCompiler#test_2400_last
259,org.joda.time.TestWeeks#testFactory_weeksBetween_RPartial
260,org.joda.time.TestMutablePeriod_Basics#testEqualsHashCode
261,org.joda.time.TestMutableDateTime_Properties#testPropertyGetMillisOfDay
262,org.joda.time.TestDateTimeFieldType#test_clockhourOfDay
263,org.joda.time.TestYearMonth_Basics#testSize
264,org.joda.time.TestDateMidnight_Properties#testPropertyGetDifferenceMonthOfYear
265,org.joda.time.TestYearMonthDay_Basics#testGet
266,org.joda.time.TestMutablePeriod_Constructors#testConstructor_long_PeriodType_Chronology1
267,org.joda.time.field.TestOffsetDateTimeField#test_getAsShortText_RP_Locale
268,org.joda.time.TestLocalDate_Properties#testPropertySetCopyYear
269,org.joda.time.TestYearMonth_Constructors#testFactory_FromCalendarFields
270,org.joda.time.TestDateTimeZone#testEqualsHashCode
271,org.joda.time.TestMutablePeriod_Updates#testAdd_RP2
272,org.joda.time.TestDateTime_Properties#testPropertyAddLongDayOfWeek
273,org.joda.time.field.TestBaseDateTimeField#test_add_long_long
274,org.joda.time.TestPeriod_Basics#testNormalizedStandard_fullNegative
275,org.joda.time.TestDateTimeUtils#testGetZone_Zone
276,org.joda.time.TestMutablePeriod_Updates#testSetPeriod_long_long_NoMonths
277,org.joda.time.TestLocalDate_Basics#testToDateTime_LocalTime_nullZone
278,org.joda.time.TestMonthDay_Basics#testWithChronologyRetainFields_nullChrono
279,org.joda.time.format.TestDateTimeFormat#testFormat_zoneText
280,org.joda.time.TestMutableInterval_Constructors#testConstructor_RD_RI1
281,org.joda.time.TestMutableDateTime_Adds#testAddSeconds_int1
282,org.joda.time.TestDateTimeZone#testGetShortNameProviderName
283,org.joda.time.TestLocalDate_Basics#testMinusWeeks_int
284,org.joda.time.TestParseISO#testSpecTruncatedYM
285,org.joda.time.TestMutableDateTime_Basics#testToGregorianCalendar
286,org.joda.time.convert.TestConverterManager#testRemovePartialConverter3
287,org.joda.time.TestPartial_Basics#testGetFormatter2
288,org.joda.time.chrono.TestGJChronology#testFactory
289,org.joda.time.TestLocalDateTime_Properties#testPropertyGetDay
290,org.joda.time.chrono.TestIslamicChronology#testEpoch
291,org.joda.time.TestYearMonth_Constructors#testConstructor_int_int_Chronology
292,org.joda.time.convert.TestStringConverter#testToString
293,org.joda.time.TestMutableDateTime_Sets#testSetDayOfWeek_int2
294,org.joda.time.TestDateMidnight_Basics#testPlusDays_int
295,org.joda.time.TestLocalTime_Basics#testWithField_DateTimeFieldType_int_4
296,org.joda.time.TestMutableInterval_Constructors#testConstructor_RD_RI2
297,org.joda.time.format.TestPeriodFormatterBuilder#testFormatSuffixPlural2
298,org.joda.time.TestMutableDateTime_Constructors#testConstructor_badconverterObject_Chronology
299,org.joda.time.TestPeriod_Constructors#testConstructor_RP_RP6
300,org.joda.time.TestLocalTime_Constructors#testConstructor_ObjectTimeOfDay
301,org.joda.time.format.TestDateTimeFormat#testFormat_samples
302,org.joda.time.TestInterval_Constructors#testConstructor_long_long_Chronology
303,org.joda.time.TestInterval_Basics#testIsBefore_RInterval
304,org.joda.time.TestPeriod_Basics#testWithFieldAdded4
305,org.joda.time.TestLocalDate_Constructors#testConstructor_long1_DateTimeZone
306,org.joda.time.field.TestPreciseDurationDateTimeField#test_roundHalfEven_long
307,org.joda.time.TestParseISO#testSpecExpandedCY
308,org.joda.time.TestSeconds#testGetFieldType
309,org.joda.time.TestMutableDateTime_Sets#testSetDate_RI2
310,org.joda.time.chrono.TestIslamicChronology#testFieldConstructor
311,org.joda.time.TestMutableDateTime_Basics#testToCalendar_Locale
312,org.joda.time.TestMonthDay_Basics#testWithField_same
313,org.joda.time.TestYearMonth_Basics#testWithChronologyRetainFields_Chrono
314,org.joda.time.TestTimeOfDay_Constructors#testConstructor_Object_Chronology
315,org.joda.time.convert.TestConverterManager#testGetPeriodConverterRemovedNull
316,org.joda.time.TestLocalDate_Constructors#testFactory_FromDateFields
317,org.joda.time.TestInterval_Constructors#testConstructor_RI_RD3
318,org.joda.time.TestDateTimeZoneCutover#test_DateTime_roundFloor_minute_NewYork_Spring_postCutover
319,org.joda.time.TestPeriod_Constructors#testConstructor_RI_RD1
320,org.joda.time.TestInstant_Basics#testMinus_RD
321,org.joda.time.chrono.TestBuddhistChronology#testEpoch
322,org.joda.time.TestTimeOfDay_Basics#testToDateTimeToday
323,org.joda.time.TestMutablePeriod_Constructors#testConstructor_RI_RI2
324,org.joda.time.TestLocalTime_Basics#testWithers
325,org.joda.time.TestLocalTime_Constructors#testConstructor_Object1_DateTimeZone
326,org.joda.time.TestDuration_Basics#testEqualsHashCode
327,org.joda.time.TestMutablePeriod_Updates#testSetPeriod_long_long_NoSeconds
328,org.joda.time.format.TestPeriodFormatter#testParsePeriod_simple
329,org.joda.time.chrono.TestJulianChronology#testFactory
330,org.joda.time.TestDateTime_Basics#testToDate
331,org.joda.time.convert.TestConverterManager#testRemoveInstantConverter1
332,org.joda.time.TestTimeOfDay_Constructors#testConstructor_ObjectString5
333,org.joda.time.chrono.TestISOChronology#testFactory_Zone
334,org.joda.time.TestMonthDay_Basics#testGet
335,org.joda.time.TestInstant_Basics#testIsBefore_RI
336,org.joda.time.TestMutableDateTime_Sets#testSetDayOfMonth_int1
337,org.joda.time.format.TestPeriodFormatterBuilder#testFormatYears
338,org.joda.time.format.TestISODateTimeFormat#testFormat_basicTimeNoMillis
339,org.joda.time.format.TestPeriodFormatterBuilder#testFormatAppendFormatter
340,org.joda.time.field.TestPreciseDurationDateTimeField#test_getLeapAmount_long
341,org.joda.time.field.TestBaseDateTimeField#test_set_long_int
342,org.joda.time.format.TestISODateTimeFormat#testSubclassableConstructor
343,org.joda.time.TestInterval_Constructors#testConstructor_RI_RI_chronoEnd
344,org.joda.time.TestYearMonthDay_Basics#testWithFieldAdded2
345,org.joda.time.TestLocalDateTime_Basics#testMinus_RP
346,org.joda.time.TestYearMonth_Basics#testWithField_nullField
347,org.joda.time.TestParseISO#testSpecTimeTruncatedFractionMS
348,org.joda.time.TestPeriod_Constructors#testConstructor_long_PeriodType_Chronology3
349,org.joda.time.TestHours#testFactory_hours_int
350,org.joda.time.TestDateTimeZone#testForTimeZone_TimeZone
351,org.joda.time.TestSeconds#testIsGreaterThan
352,org.joda.time.format.TestISODateTimeFormat_Fields#testForFields_datetime_DM
353,org.joda.time.TestMonthDay_Constructors#testConstructor_nullChronology
354,org.joda.time.TestYearMonth_Constructors#testConstructor_Object_Chronology
355,org.joda.time.format.TestDateTimeFormatter#testParseInto_zone
356,org.joda.time.TestLocalDateTime_Properties#testPropertyWithMinimumValueDayOfMonth
357,org.joda.time.format.TestDateTimeFormat#testFormatParse_textAdjoiningHelloWorld_UK
358,org.joda.time.format.TestISODateTimeFormatParsing#test_basicOrdinalDateTime
359,org.joda.time.convert.TestStringConverter#testSetIntoIntervalEx_Object_Chronology5
360,org.joda.time.TestDateTime_Properties#testPropertySetYear
361,org.joda.time.TestMutableDateTime_Constructors#testConstructor_long_nullChronology
362,org.joda.time.TestDateTime_Properties#testPropertyRoundHalfEvenHourOfDay
363,org.joda.time.field.TestPreciseDurationDateTimeField#test_getMinimumValue_RP_intarray
364,org.joda.time.TestPeriod_Basics#testToDurationFrom
365,org.joda.time.TestInstant_Constructors#testConstructor_long1
366,org.joda.time.TestMonthDay_Basics#testToString_DTFormatter
367,org.joda.time.TestWeeks#testFactory_parseWeeks_String
368,org.joda.time.TestMutableDateTime_Sets#testSetSecondOfDay_int2
369,org.joda.time.TestInterval_Constructors#testConstructor_RI_RP2
370,org.joda.time.TestDateTimeFieldType#test_secondOfMinute
371,org.joda.time.TestDateTime_Constructors#testConstructor
372,org.joda.time.TestMutableDateTime_Constructors#testConstructor_long2_Chronology
373,org.joda.time.field.TestUnsupportedDateTimeField#testPublicGetNameMethod
374,org.joda.time.TestMutableDateTime_Adds#testAdd_RD2
375,org.joda.time.TestDateMidnight_Constructors#testConstructor_Object_nullChronology
376,org.joda.time.TestPartial_Basics#testGetFormatter3
