rank,test
1,org.joda.time.TestYearMonthDay_Properties#testPropertyAddMonth
2,org.joda.time.TestLocalTime_Constructors#testConstructor_long_nullDateTimeZone
3,org.joda.time.TestLocalTime_Constructors#testConstructor_Object1_Chronology
4,org.joda.time.field.TestBaseDateTimeField#test_getAsShortText_RP_Locale
5,org.joda.time.TestYearMonth_Basics#testWithFieldAdded_nullField_zero
6,org.joda.time.TestPeriod_Constructors#testConstructor_RP_RP1
7,org.joda.time.TestYearMonthDay_Basics#testMinus_RP
8,org.joda.time.TestMutablePeriod_Updates#testSetPeriod_long_long3
9,org.joda.time.TestMutableInterval_Basics#testOverlaps_RInterval
10,org.joda.time.convert.TestReadableDurationConverter#testSupportedType
11,org.joda.time.TestLocalTime_Basics#testWithField_DateTimeFieldType_int_3
12,org.joda.time.TestInstant_Basics#testToMutableDateTime
13,org.joda.time.TestLocalDate_Basics#testToInterval_Zone
14,org.joda.time.TestMonthDay_Properties#testPropertySetTextDayOfMonth
15,org.joda.time.TestPeriod_Constructors#testConstructor_long_PeriodType3
16,org.joda.time.TestDateTime_Properties#testPropertyAddWrapFieldYear
17,org.joda.time.convert.TestConverterManager#testAddIntervalConverter2
18,org.joda.time.field.TestFieldUtils#testSafeAddInt
19,org.joda.time.TestMonths#testIsLessThan
20,org.joda.time.field.TestOffsetDateTimeField#test_constructor1
21,org.joda.time.TestMutablePeriod_Constructors#testConstructor_long_Chronology1
22,org.joda.time.TestDateTime_Basics#testToCalendar_Locale
23,org.joda.time.TestPeriod_Constructors#testFactoryFieldDifference2
24,org.joda.time.TestLocalDateTime_Properties#testPropertyGetDay
25,org.joda.time.chrono.TestGJChronology#testFactory
26,org.joda.time.TestLocalDateTime_Constructors#testConstructor_nullObject_DateTimeZone
27,org.joda.time.TestPeriod_Constructors#testConstructor_long_long_Chronology2
28,org.joda.time.format.TestISODateTimeFormatParsing#test_hourMinuteSecondMillis
29,org.joda.time.TestMutablePeriod_Basics#testToDurationFrom
30,org.joda.time.TestYears#testGetFieldType
31,org.joda.time.TestPartial_Constructors#testConstructorEx3_TypeArray_intArray
32,org.joda.time.TestMutablePeriod_Updates#testAdd_long_Chronology2
33,org.joda.time.TestLocalTime_Properties#testPropertyCompareToMilli
34,org.joda.time.TestYearMonthDay_Constructors#testConstructor_nullObject
35,org.joda.time.TestDateTimeZoneCutover#test_DateTime_plusHour_Guatemata_Autumn
36,org.joda.time.format.TestISODateTimeFormat#testFormat_hourMinuteSecondMillis
