rank,test
1,org.joda.time.TestMutablePeriod_Constructors#testConstructor_PeriodType1
2,org.joda.time.format.TestDateTimeFormat#testFormat_zoneAmount
3,org.joda.time.field.TestBaseDateTimeField#test_set_long_String
4,org.joda.time.convert.TestReadableInstantConverter#testGetInstantMillis_Object_Chronology
5,org.joda.time.TestDateTime_Properties#testPropertySetTextWeekOfWeekyear
6,org.joda.time.TestLocalDateTime_Basics#testGetFieldType_int
7,org.joda.time.TestPeriod_Basics#testToMutablePeriod
8,org.joda.time.chrono.TestCopticChronology#testEquality
9,org.joda.time.format.TestDateTimeFormat#testFormatParse_zoneId_noColon
10,org.joda.time.TestYears#testSerialization
11,org.joda.time.TestMutableDateTime_Adds#testAddMinutes_int1
12,org.joda.time.field.TestPreciseDateTimeField#test_roundHalfFloor_long
13,org.joda.time.TestDateTime_Constructors#testConstructor_long1_DateTimeZone
14,org.joda.time.TestMutableDateTime_Constructors#testTest
15,org.joda.time.format.TestDateTimeFormat#testFormat_year_long
16,org.joda.time.TestLocalDate_Properties#testPropertyWithMinimumValueDayOfMonth
17,org.joda.time.TestDateMidnight_Basics#testMinusMonths_int
18,org.joda.time.TestLocalDateTime_Basics#testSize
19,org.joda.time.TestPeriodType#testForFields3
20,org.joda.time.TestDateTimeUtils#testGetIntervalChronology_RInterval
21,org.joda.time.field.TestBaseDateTimeField#test_getAsText_int_Locale
22,org.joda.time.TestDateTimeZoneCutover#test_DateTime_roundCeiling_hourOfDay_NewYork_Autumn_preCutover
23,org.joda.time.TestDateTime_Properties#testPropertyGetYear
24,org.joda.time.TestDateTimeZoneCutover#test_DateTime_roundFloor_day_NewYork_Spring_postCutover
25,org.joda.time.TestPartial_Constructors#testConstructorEx5_TypeArray_intArray
26,org.joda.time.TestYearMonthDay_Properties#testPropertyGetMaxMinValuesMonth
27,org.joda.time.TestLocalDate_Properties#testPropertyAddWrapFieldToCopyDay
28,org.joda.time.TestMutableDateTime_Properties#testPropertyAddWrapFieldYear
29,org.joda.time.TestLocalDate_Basics#testToDateTimeAtStartOfDay_Zone
30,org.joda.time.TestPeriod_Constructors#testConstructor_RP_RP5
31,org.joda.time.TestWeeks#testPlus_Weeks
32,org.joda.time.TestLocalDateTime_Properties#testPropertyRoundHour
33,org.joda.time.TestYears#testMinus_Years
34,org.joda.time.TestMutableDateTime_Constructors#testConstructor_badconverterObject
35,org.joda.time.TestInterval_Basics#testContainsNow
36,org.joda.time.TestPeriod_Constructors#testConstructor_long_PeriodType2
37,org.joda.time.TestDateMidnight_Constructors#testConstructor_badconverterObject_DateTimeZone
38,org.joda.time.TestYearMonthDay_Basics#testEqualsHashCode
39,org.joda.time.TestLocalTime_Constructors#testConstructor_ObjectTimeOfDay
40,org.joda.time.field.TestBaseDateTimeField#test_getAsText_RP_Locale
41,org.joda.time.TestYearMonthDay_Properties#testPropertySetTextYear
42,org.joda.time.TestBaseSingleFieldPeriod#testFactory_between_RInstant
43,org.joda.time.TestInterval_Constructors#testConstructor_RI_RP4
44,org.joda.time.TestTimeOfDay_Properties#testPropertyGetMaxMinValuesSecond
45,org.joda.time.TestYearMonth_Basics#testWithFieldAdded_zero
46,org.joda.time.TestInterval_Basics#testContains_RI_null
47,org.joda.time.TestMonthDay_Basics#testProperty
48,org.joda.time.TestDateTime_Constructors#testConstructor_int_int_int_int_int_int_int_DateTimeZone
49,org.joda.time.TestTimeOfDay_Basics#testWithFieldAdded7
50,org.joda.time.field.TestBaseDateTimeField#test_addWrapField_long_int
51,org.joda.time.TestMutableInterval_Constructors#testConstructor_long_long_Chronology1
52,org.joda.time.TestMutablePeriod_Basics#testClone
53,org.joda.time.format.TestISODateTimeFormat_Fields#testForFields_calBased_YD
54,org.joda.time.TestPartial_Match#testIsMatch_Partial
55,org.joda.time.TestPartial_Basics#testGetFieldType
56,org.joda.time.TestSeconds#testIsLessThan
57,org.joda.time.TestMutableInterval_Basics#testClone
58,org.joda.time.TestMutablePeriod_Updates#testAddDays
59,org.joda.time.TestLocalDate_Basics#testGetFieldType_int
60,org.joda.time.TestLocalTime_Basics#testWithFieldAdded_DurationFieldType_int_1
61,org.joda.time.TestMinutes#testToStandardDuration
62,org.joda.time.TestPeriod_Basics#testToDurationTo
63,org.joda.time.TestPeriod_Basics#testWithFieldAdded1
64,org.joda.time.format.TestISODateTimeFormat#testFormat_date
65,org.joda.time.format.TestPeriodFormatterBuilder#testFormatSuffixSimple2
