rank,test
1,org.joda.time.field.TestMillisDurationField#test_getType
2,org.joda.time.TestTimeOfDay_Basics#testPlusHours_int
3,org.joda.time.TestDateTime_Properties#testPropertyGetCenturyOfEra
4,org.joda.time.TestSerialization#testSerializedYearMonthDay
5,org.joda.time.TestLocalDateTime_Properties#testPropertyGetMaxMinValuesDay
6,org.joda.time.TestLocalTime_Basics#testPlusHours_int
7,org.joda.time.TestDateTimeZone#testSerialization1
8,org.joda.time.TestInterval_Constructors#testConstructor_RI_RI_chronoEnd
9,org.joda.time.TestLocalDateTime_Basics#testToDate_summer
10,org.joda.time.format.TestISODateTimeFormat#testFormat_basicTTimeNoMillis
11,org.joda.time.TestMutableDateTime_Constructors#testConstructor_invalidObject_Chronology
12,org.joda.time.TestYearMonth_Basics#testMinusYears_int
13,org.joda.time.TestDateTimeComparator#testListMinute
14,org.joda.time.TestPartial_Basics#testWithFieldAdded2
15,org.joda.time.TestPeriod_Basics#testNormalizedStandard_periodType_weekDay2
16,org.joda.time.TestLocalDateTime_Properties#testPropertyAddWrapFieldToCopyHour
17,org.joda.time.format.TestDateTimeFormatter#testWithGetLocale
18,org.joda.time.TestDateTime_Basics#testMinusSeconds_int
19,org.joda.time.format.TestISODateTimeFormatParsing#test_hourMinuteSecondFraction
20,org.joda.time.TestDateTime_Properties#testPropertyAddYear
21,org.joda.time.format.TestPeriodFormat#test_wordBased_es_cached
22,org.joda.time.TestPartial_Basics#testWith3c
23,org.joda.time.TestMonthDay_Basics#testMinusMonths_int_wrap
24,org.joda.time.TestPeriodType#testForFields4
25,org.joda.time.TestLocalDate_Basics#testEqualsHashCodeLenient
26,org.joda.time.convert.TestStringConverter#testSingleton
27,org.joda.time.TestMutableDateTime_Adds#testAdd_RD1
28,org.joda.time.TestYearMonthDay_Basics#testToString_DTFormatter
29,org.joda.time.TestYearMonthDay_Basics#testToDateTime_nullTOD
30,org.joda.time.TestSerialization#testSerializedMutableDateTime
31,org.joda.time.field.TestPreciseDurationDateTimeField#test_isLeap_long
32,org.joda.time.TestLocalDate_Properties#testPropertyGetMonth
33,org.joda.time.format.TestPeriodFormat#test_wordBased_de_parseOneField
34,org.joda.time.TestDurationFieldType#test_days
35,org.joda.time.field.TestPreciseDurationDateTimeField#test_roundHalfCeiling_long
36,org.joda.time.TestInterval_Basics#testEqualsHashCodeLenient
37,org.joda.time.TestInterval_Basics#testWithPeriodAfterStart2
38,org.joda.time.TestDateTimeZone#testTimeZoneConversion
39,org.joda.time.TestInterval_Constructors#testConstructor_RP_RI5
40,org.joda.time.TestLocalDateTime_Constructors#testConstructor_long1
41,org.joda.time.field.TestOffsetDateTimeField#test_isLenient
42,org.joda.time.TestDateTimeUtils#testGetInstantChronology_RI
43,org.joda.time.format.TestDateTimeFormat#testFormat_other
44,org.joda.time.TestMutablePeriod_Updates#testSetPeriod_RInterval1
45,org.joda.time.TestDateMidnight_Properties#testPropertyGetYearOfCentury
46,org.joda.time.TestDateTimeComparator#testSerialization2
47,org.joda.time.TestLocalTime_Basics#testWithField_DateTimeFieldType_int_2
48,org.joda.time.TestDateMidnight_Properties#testPropertyRoundCeilingMonthOfYear
49,org.joda.time.TestPeriodType#testYearDay
50,org.joda.time.TestDuration_Basics#testWithMillis2
51,org.joda.time.TestDuration_Constructors#testConstructor_RI_RI1
52,org.joda.time.field.TestBaseDateTimeField#test_getDifference_long_long
53,org.joda.time.chrono.TestBuddhistChronology#testKeyYears
54,org.joda.time.TestDateTime_Constructors#testConstructor_long1
55,org.joda.time.field.TestOffsetDateTimeField#test_getOffset
56,org.joda.time.TestPeriod_Constructors#testConstructor_Object_PeriodType3
57,org.joda.time.TestMutableDateTime_Adds#testAdd_RP1
